date,close,open,high,low,rsi,MACD_12_26,mavg,CSI,kalman
2019-10-04,2020.69,2028.4,2039.43,2020.69,45.545084917087344,14.302146559982702,2052.452,99.5,2043.683247662932
2019-10-07,2021.73,2031.53,2034.94,2016.19,45.85352602018333,10.824008767803887,2054.112,99.5,2041.5949466919524
2019-10-08,2046.25,2029.37,2046.81,2024.63,52.6615490322406,9.9316329047831,2056.187,99.5,2042.0377582746585
2019-10-10,2028.15,2030.13,2040.88,2010.9,47.87620320868177,7.675422380709051,2057.138,99.5,2040.7166863524085
2019-10-11,2044.61,2048.08,2053.94,2040.48,52.13578155025752,7.133315304802864,2058.391,99.5,2041.08703750935
2019-10-14,2067.4,2068.13,2075.1,2065.53,57.33460976288425,8.445301894280192,2060.157,99.5,2043.5900560131383
2019-10-15,2068.17,2064.78,2073.21,2064.34,57.50256297628491,9.438393360175269,2061.1055,99.5,2045.9282212669773
2019-10-16,2082.83,2080.92,2090.01,2073.8,60.67646202083414,11.278355125646613,2062.1359999999995,99.5,2049.4385000896027
2019-10-17,2077.94,2081.76,2087.15,2072.49,59.09115842119491,12.201306877789191,2062.9165000000003,99.5,2052.1497030446785
2019-10-18,2060.69,2082.23,2088.54,2057.89,53.75558933876062,11.409302616615603,2062.4145,99.5,2052.9620981261755
2019-10-21,2064.84,2067.97,2067.97,2059.33,54.812694918834936,10.98982004599111,2061.639,99.5,2054.0919826151203
2019-10-22,2088.86,2076.29,2093.81,2073.08,60.448224001313946,12.452050851957663,2061.5060000000003,99.5,2057.399287555996
2019-10-23,2080.62,2086.81,2088.25,2074.88,57.78579380870116,12.798447627550104,2060.952,99.5,2059.608156015377
2019-10-24,2085.66,2089.85,2089.85,2067.9,58.9759959800237,13.3260411397373,2060.183,99.5,2062.0863356416544
2019-10-25,2087.89,2091.16,2091.24,2079.3,59.51982638836797,13.76542590125473,2060.908,99.5,2064.5409072003467
2019-10-28,2093.6,2096.67,2104.39,2089.76,60.94737720470079,14.408300846588643,2061.862,99.5,2067.3051511355056
2019-10-29,2092.69,2103.92,2105.17,2088.04,60.58070876726792,14.6751880448237,2064.0,99.5,2069.7198829030244
2019-10-30,2080.27,2093.51,2093.51,2075.54,55.658969999109125,13.726279860593875,2064.861,99.5,2070.723461968675
2019-10-31,2083.48,2089.22,2103.71,2083.48,56.63946848175287,13.082476811860031,2065.414,99.5,2071.936926653544
2019-11-01,2100.2,2084.79,2100.42,2081.53,61.42434154220251,13.762773832802395,2068.8285,101.7,2074.625449300329
2019-11-04,2130.24,2111.32,2130.83,2111.32,68.21157996036361,16.535282623195144,2074.306,101.7,2079.915779096171
2019-11-05,2142.64,2133.66,2143.12,2128.7,70.51753083230759,19.50821363990508,2080.3515,101.7,2085.8824157154336
2019-11-06,2144.15,2142.69,2156.23,2138.83,70.79535687731114,21.735573112940983,2085.2465,101.7,2091.425115124029
2019-11-07,2144.29,2141.05,2147.01,2135.45,70.82280978450918,23.24412457343442,2091.0535,101.7,2096.453883172941
2019-11-08,2137.23,2154.18,2155.94,2133.75,67.38289674193041,23.59795691913814,2095.6845000000003,101.7,2100.332708104457
2019-11-11,2124.09,2139.07,2139.07,2119.07,61.40493746218479,22.558048279229297,2098.519,101.7,2102.592618642299
2019-11-12,2140.92,2131.26,2140.94,2121.8,65.61290342126921,22.82879737013536,2102.1565,101.7,2106.238507803361
2019-11-13,2122.45,2132.48,2133.37,2118.67,58.12330957360651,21.30737517788065,2104.1375,101.7,2107.780624733624
2019-11-14,2139.23,2127.54,2139.23,2121.32,62.33029471250372,21.21113414203592,2107.202,101.7,2110.772244101922
2019-11-15,2162.18,2137.96,2165.02,2135.26,67.18581395168424,22.72477852543898,2112.2765,101.7,2115.662402870508
2019-11-18,2160.69,2161.89,2165.89,2151.97,66.58572880623208,23.53285001072163,2117.069,101.7,2119.9456495340605
2019-11-19,2153.24,2151.04,2154.41,2137.01,63.53030860260165,23.303471829552564,2120.288,101.7,2123.112772024258
2019-11-20,2125.32,2140.06,2145.97,2123.8,53.60316997448092,20.630956481576504,2122.523,101.7,2123.322734413226
2019-11-21,2096.6,2123.65,2125.36,2088.19,45.69361040581555,16.01094067924123,2123.07,101.7,2120.780736387276
2019-11-22,2101.96,2098.89,2106.42,2093.99,47.257785007361534,12.636387663972982,2123.7735,101.7,2118.990415306971
2019-11-25,2123.5,2117.14,2130.04,2116.07,53.10353213938624,11.566793276922454,2125.2685,101.7,2119.419389199024
2019-11-26,2121.35,2129.27,2139.64,2120.85,52.47830345940714,10.425466697017782,2126.7015,101.7,2119.603038400826
2019-11-27,2127.85,2134.47,2136.3,2118.07,54.232710087267584,9.930974741856062,2129.0805,101.7,2120.3875299794577
2019-11-28,2118.6,2116.93,2127.75,2116.58,51.32861439346196,8.692487030639768,2130.8365000000003,101.7,2120.217491329638
2019-11-29,2087.96,2125.53,2125.53,2085.1,43.09631010593627,5.178885695292138,2130.2245,101.7,2117.1489999838777
2019-12-02,2091.92,2097.55,2103.87,2088.92,44.33883549167422,2.6829429317540416,2128.3085,101.3,2114.749093328967
2019-12-03,2084.07,2075.02,2085.71,2066.6,42.36404331034093,0.0706465451448821,2125.38,101.3,2111.8307469698616
2019-12-04,2068.89,2070.84,2072.91,2057.45,38.76820914652642,-3.1877696727988223,2121.617,101.3,2107.7460117649125
2019-12-05,2060.74,2078.31,2084.29,2053.56,36.95460963348867,-6.354474462665621,2117.4394999999995,101.3,2103.2745685635364
2019-12-06,2081.85,2072.44,2084.44,2070.17,44.23185706596089,-7.079106711562417,2114.6705,101.3,2101.236558150636
2019-12-09,2088.65,2091.94,2093.81,2084.31,46.37896729098787,-7.023714807290162,2112.8985,101.3,2100.039262788654
2019-12-10,2098.0,2081.22,2100.48,2080.16,49.27105443020925,-6.1544053118373085,2110.7525,101.3,2099.8452780750017
2019-12-11,2105.62,2098.28,2109.22,2092.48,51.56389297598916,-4.795323452871344,2109.911,101.3,2100.39459804753
2019-12-12,2137.35,2120.13,2138.93,2120.13,59.726623590155775,-1.1447000767257125,2109.817,101.3,2103.909977774721
2019-12-13,2170.25,2164.63,2170.25,2159.45,66.10502764653594,4.353021372695821,2110.2205,101.3,2110.220567212555
2019-12-16,2168.15,2168.05,2175.01,2166.29,65.39310302640828,8.443224543921588,2110.5935,101.3,2115.731099986372
2019-12-17,2195.68,2179.4,2196.01,2171.09,69.96045491201161,13.747705951076114,2112.7155,101.3,2123.336232861956
2019-12-18,2194.76,2194.92,2204.04,2187.32,69.62973309732767,17.673579350401724,2116.1875,101.3,2130.1304131379447
2019-12-19,2196.56,2199.42,2204.73,2186.59,69.92925170898576,20.69158751966916,2121.1855,101.3,2136.449522404864
2019-12-20,2204.18,2205.57,2206.82,2194.8,71.22310857036193,23.428185515309902,2126.2965,101.3,2142.892378801261
2019-12-23,2203.71,2208.22,2209.2,2196.43,71.02012960784567,25.26776302738972,2130.307,101.3,2148.6776502723446
2019-12-24,2190.08,2206.23,2206.23,2187.58,65.21563377121922,25.33378229722576,2133.7435,101.3,2152.616045559666
2019-12-26,2197.93,2192.22,2198.01,2183.9,66.89385842115945,25.723013550832093,2137.2475000000004,101.3,2156.9265319400683
2019-12-27,2204.21,2183.7,2215.55,2177.4,68.21503950556894,26.2357957176082,2141.528,101.3,2161.4243681498588
2019-12-30,2197.67,2202.62,2208.04,2195.65,65.29276101770198,25.81685529878496,2147.0135,101.3,2164.872231051448
2020-01-02,2175.17,2201.21,2202.32,2171.84,56.349054271995335,23.39954465385199,2151.176,104.8,2165.8518055191694
2020-01-03,2176.46,2192.58,2203.38,2165.39,56.71513800353407,21.34188480777766,2155.7955,104.8,2166.860909191428
2020-01-06,2155.07,2154.97,2164.42,2149.95,49.327854650432144,17.780220998941786,2160.1045000000004,104.8,2165.739299874608
2020-01-07,2175.54,2166.6,2181.62,2164.27,55.32496946923264,16.420054527643515,2165.8445,104.8,2166.671590709312
2020-01-08,2151.31,2156.27,2162.32,2137.72,48.07244013409368,13.234396414487946,2169.3175,104.8,2165.210320591715
2020-01-09,2186.45,2182.2,2186.45,2172.16,56.89726619106983,13.390881979229109,2174.2075,104.8,2167.230743438149
2020-01-10,2206.39,2189.48,2206.92,2188.1,60.952446316031725,14.951537256684787,2179.627,104.8,2170.9557646630965
2020-01-13,2229.26,2204.49,2230.43,2204.49,65.01763069111767,17.82827244834789,2185.809,104.8,2176.501950500186
2020-01-14,2238.88,2243.06,2250.79,2232.94,66.59312160889735,20.64636101790302,2190.8855,104.8,2182.4356575916527
2020-01-15,2230.98,2229.8,2238.21,2223.39,64.0423552444197,21.988779572193835,2193.922,104.8,2187.053434375453
2020-01-16,2248.05,2231.93,2249.09,2225.41,66.98503662478028,24.15165701988917,2197.917,104.8,2192.855727921079
2020-01-17,2250.57,2261.57,2268.71,2245.58,67.40907040435073,25.77201220517873,2200.6615,104.8,2198.345793549286
2020-01-20,2262.64,2261.4,2277.23,2258.09,69.43404254261651,27.71067211154332,2204.0555,104.8,2204.4617749211943
2020-01-21,2239.69,2259.81,2266.31,2238.25,61.59716386617566,27.083004834632,2206.212,104.8,2207.8128570830454
2020-01-22,2267.25,2238.53,2269.27,2235.13,66.48867924888904,28.481123009876683,2209.3655,104.8,2213.4668106652894
2020-01-23,2246.13,2254.54,2260.63,2241.94,60.1642937859154,27.567157215440147,2211.4865,104.8,2216.573894002127
2020-01-28,2176.72,2192.22,2199.93,2166.23,45.01112900396009,20.99995145381081,2210.8185,104.8,2212.782795444874
2020-01-29,2185.28,2188.18,2195.45,2172.33,46.790990074910994,16.29823809123718,2210.186,104.8,2210.1665941741544
2020-01-30,2148.0,2181.54,2187.45,2139.72,40.6239068249619,9.454921489890694,2207.3755,104.8,2204.2530017540416
2020-01-31,2119.01,2160.6,2167.23,2119.01,36.58572192516321,1.6730076684380035,2203.4425,104.8,2196.144267863486
2020-02-03,2118.88,2086.61,2126.73,2082.74,36.56816746289988,-4.45336934459101,2200.628,97.8,2188.7945104117093
2020-02-04,2157.9,2121.22,2162.32,2120.53,45.08529503221807,-6.089780174233511,2199.7000000000003,97.8,2185.8556725194167
2020-02-05,2165.63,2177.26,2181.52,2154.88,46.61456990239541,-6.685831050172965,2200.228,97.8,2183.9317069991657
2020-02-06,2227.94,2184.77,2229.99,2182.25,57.00778005689811,-2.1060323797532874,2202.8480000000004,97.8,2188.117992437013
2020-02-07,2211.95,2221.49,2223.92,2198.14,54.097215283601976,0.2305737851597769,2205.88,97.8,2190.3850102968904
2020-02-10,2201.07,2185.63,2203.39,2180.51,52.14632882952424,1.1907002814855332,2206.611,97.8,2191.401419108676
2020-02-11,2223.12,2213.5,2233.32,2211.25,55.63799437693546,3.68834126542788,2207.4475,97.8,2194.418646641041
2020-02-12,2238.38,2225.95,2242.24,2214.77,57.926023559454514,6.820472050392255,2207.9035,97.8,2198.600466949118
2020-02-13,2232.96,2245.72,2255.49,2230.3,56.80537546290734,8.764329821513002,2207.6075,97.8,2201.868914849595
2020-02-14,2243.59,2232.71,2251.5,2221.9,58.50108305671139,11.03539411716065,2208.2380000000003,97.8,2205.837629819136
2020-02-17,2242.17,2243.07,2250.05,2230.26,58.17254996080984,12.575682165122087,2207.9440000000004,97.8,2209.2937436976663
2020-02-18,2208.88,2225.98,2232.93,2205.21,50.94884940924337,10.9835353973981,2205.8595,97.8,2209.2543863607093
2020-02-19,2210.34,2222.51,2226.0,2191.2,51.2348552452287,9.72742570305718,2203.2445,97.8,2209.357655273439
2020-02-20,2195.5,2223.55,2228.18,2186.72,48.16097665604708,7.448622658168006,2201.0350000000003,97.8,2208.039446896831
2020-02-21,2162.84,2165.65,2184.43,2160.28,42.16523774848597,2.972994943133472,2195.8145,97.8,2203.73985303757
2020-02-24,2079.04,2114.04,2120.06,2079.03,31.37291690240143,-7.252331556601803,2187.46,97.8,2191.877789247388
2020-02-25,2103.61,2075.55,2105.49,2071.5,36.504474825730654,-13.220979594210805,2183.8045,97.8,2183.481322682545
2020-02-26,2076.77,2064.07,2089.64,2059.13,33.552949982288126,-19.88768697872865,2178.379,97.8,2173.330416438785
2020-02-27,2054.89,2073.87,2085.4,2049.15,31.32913700747416,-26.629663567980515,2173.7235,97.8,2162.063781066655
2020-02-28,1987.01,2020.17,2031.01,1980.82,25.649445683554177,-37.02329578385616,2167.1235,97.8,2145.4118038016977
2020-03-02,2002.51,1997.03,2017.07,1969.34,28.82261242400473,-43.50806979021036,2161.305,80.4,2131.818280865331
2020-03-03,2014.15,2051.85,2051.85,2009.39,31.19737214653459,-47.16436771780718,2154.1175,80.4,2120.6250948293778
2020-03-04,2059.33,2005.81,2063.59,2005.81,39.6183161580317,-45.88740036515173,2148.8025,80.4,2114.794403716436
2020-03-05,2085.26,2078.11,2089.08,2059.99,43.86482295988942,-42.2955040020729,2141.6685,80.4,2111.9849458674057
2020-03-06,2040.22,2053.09,2062.57,2032.13,38.76508466876183,-42.59227461217233,2133.082,80.4,2105.158310991408
2020-03-09,1954.77,1981.02,1989.5,1946.9,31.324403620313905,-49.15592936809435,2120.7670000000003,80.4,2090.8526346427734
2020-03-10,1962.93,1942.85,1968.17,1934.72,32.65377998033124,-53.087272218254384,2107.7575,80.4,2078.6840040038624
2020-03-11,1908.27,1965.67,1967.7,1898.27,28.652716299100064,-59.92274285905478,2091.252,80.4,2062.473385169973
2020-03-12,1834.33,1887.97,1897.23,1808.56,24.312883711071123,-70.49363589262748,2071.3205000000003,80.4,2040.7712634571365
2020-03-13,1771.44,1722.68,1809.31,1680.6,21.350735113423937,-82.98919441303178,2047.713,80.4,2015.1511480360205
2020-03-16,1714.86,1805.43,1805.43,1714.38,19.096541935335186,-96.34692038300068,2021.3475,80.4,1986.5859760100604
2020-03-17,1672.44,1640.84,1722.97,1637.88,17.596520380151716,-109.09833622405311,1994.5255,80.4,1956.7028645541272
2020-03-18,1591.2,1686.12,1693.95,1591.12,15.143248154059703,-124.32615961833562,1963.5685,80.4,1921.934433082689
2020-03-19,1457.64,1626.09,1626.09,1439.43,12.14533181715082,-145.49432712532823,1926.6755,80.4,1877.7684613634303
2020-03-20,1566.15,1498.49,1566.82,1466.48,25.11613215450905,-151.76495036157212,1896.841,80.4,1848.1257795410424
2020-03-23,1482.46,1474.45,1516.75,1458.41,22.372617880070763,-161.62444206675968,1867.012,80.4,1813.3418507941856
2020-03-24,1609.97,1523.69,1609.97,1508.68,34.17110657191657,-157.33550317974982,1842.33,80.4,1793.9961193559852
2020-03-25,1704.76,1668.19,1707.64,1645.28,41.31216358202293,-144.62063079614086,1823.7295,80.4,1785.5075404651182
2020-03-26,1686.24,1699.11,1735.75,1679.23,40.39025951361445,-134.48811675432603,1805.297,80.4,1776.0647234239714
2020-03-27,1717.73,1756.07,1759.05,1668.21,42.7304329892038,-122.50488647365272,1791.833,80.4,1770.5156374099786
2020-03-30,1717.12,1670.34,1729.63,1659.95,42.69546630588052,-111.76890962727155,1777.5635000000002,80.4,1765.4363815676822
2020-03-31,1754.64,1739.29,1757.81,1722.62,45.6419155795599,-99.09076355529464,1764.5880000000002,80.4,1764.409376613471
2020-04-01,1685.46,1737.28,1762.44,1685.37,41.41370611178069,-93.5471361364489,1745.8945,73.3,1756.8993233233368
2020-04-02,1724.86,1693.53,1726.76,1664.13,44.5635456080414,-84.9947541286756,1727.8745000000004,73.3,1753.8515851921525
2020-04-03,1725.44,1731.17,1743.91,1706.68,44.610755639957695,-77.27930094163185,1712.1355,73.3,1751.1489353676338
2020-04-06,1791.88,1745.25,1794.19,1742.67,49.876574387040094,-65.05369743677852,1703.991,73.3,1755.0234747126449
2020-04-07,1823.6,1826.72,1838.97,1791.92,52.21241798695659,-52.203510104636734,1697.0245000000002,73.3,1761.5468113297495
2020-04-08,1807.14,1815.75,1842.16,1801.8,50.88718339086846,-42.85383615376054,1691.968,73.3,1765.883859844485
2020-04-09,1836.21,1838.09,1839.33,1818.3,53.148902224226056,-32.721255865709054,1692.062,73.3,1772.5736284394056
2020-04-10,1860.7,1835.76,1861.1,1824.43,55.02785477933952,-22.45611454754112,1696.525,73.3,1780.9566426578272
2020-04-13,1825.76,1853.3,1853.3,1825.76,51.833900242221546,-16.944951240742512,1702.0700000000002,73.3,1785.2185585291077
2020-04-14,1857.08,1846.41,1864.46,1837.17,54.38950935349391,-9.935521855179331,1711.302,73.3,1792.054372541858
2020-04-16,1857.07,1839.51,1862.23,1828.13,54.3885170989533,-4.331376076118204,1724.5955,73.3,1798.238979030807
2020-04-17,1914.53,1893.31,1926.02,1893.19,59.01530859130219,4.692400543671738,1747.44,73.3,1809.3011533266044
2020-04-20,1898.36,1908.34,1925.25,1893.17,57.25515953544662,10.418921820787546,1764.0505,73.3,1817.7728691673724
2020-04-21,1879.38,1886.78,1898.32,1841.66,55.17499384235806,13.272704339088705,1783.8965,73.3,1823.633242680776
2020-04-22,1896.15,1855.51,1897.9,1844.85,56.6728328377826,16.695095721357802,1798.2055,73.3,1830.5313935624663
2020-04-23,1914.73,1907.45,1923.53,1895.98,58.33403890845732,20.668364232009253,1808.704,73.3,1838.5407794300304
2020-04-24,1889.01,1906.07,1908.29,1880.71,55.18008379369099,21.49404908528845,1818.8425,73.3,1843.3416600987616
2020-04-27,1922.77,1897.06,1929.82,1894.62,58.36234538384309,24.589112157398404,1829.0945,73.3,1850.8972747342723
2020-04-28,1934.09,1931.25,1941.79,1911.63,59.40318887343793,27.63682126338336,1839.943,73.3,1858.8109762338547
2020-04-29,1947.56,1936.89,1957.51,1934.31,60.66328341604656,30.78420792746374,1849.589,73.3,1867.2532201947447
2020-05-04,1895.37,1906.42,1918.66,1894.29,53.70743646942693,28.73598713234196,1860.0845,79.7,1869.927826679838
2020-05-06,1928.76,1919.45,1928.76,1902.55,57.09686830681297,29.46736984690665,1870.2795,79.7,1875.524232576392
2020-05-07,1928.61,1922.0,1938.5,1918.57,57.07665051707093,29.6926141976694,1880.438,79.7,1880.5740120604123
2020-05-08,1945.82,1944.94,1956.89,1942.54,58.87590278630596,30.90358781496002,1888.135,79.7,1886.7805315721848
2020-05-11,1935.4,1953.51,1960.46,1932.87,57.30952401662894,30.668953608393394,1893.725,79.7,1891.4054547127253
2020-05-12,1922.17,1938.62,1938.62,1905.17,55.29790963570842,29.08023502936385,1899.4765,79.7,1894.331929682697
2020-05-13,1940.42,1897.5,1940.42,1897.24,57.51334060962043,28.959954261983285,1904.687,79.7,1898.7160537754933
2020-05-14,1924.96,1922.44,1931.43,1913.49,55.02548278943157,27.302412871448723,1907.9,79.7,1901.2125071123503
2020-05-15,1927.28,1937.63,1938.59,1913.21,55.337703131885576,25.877701948705635,1912.976,79.7,1903.692175339307
2020-05-18,1937.11,1934.51,1943.07,1921.14,56.70903377642594,25.25073240013262,1916.9775,79.7,1906.871043302646
2020-05-19,1980.61,1977.47,1983.77,1968.59,62.23503121971024,27.94184477774479,1923.1545,79.7,1913.885455804816
2020-05-20,1989.64,1972.12,1992.2,1972.12,63.28280159160294,30.452182455044976,1926.91,79.7,1921.091600910445
2020-05-21,1998.31,2003.2,2004.95,1993.0,64.30675236694,32.76356174688908,1931.9075,79.7,1928.4369950986809
2020-05-22,1970.13,2001.6,2002.65,1961.4,58.587718075238726,31.953120317458115,1936.445,79.7,1932.4030389367176
2020-05-25,1994.6,1980.51,1994.9,1967.84,61.767359054193896,32.9060437523201,1941.3675,79.7,1938.3195200047887
2020-05-26,2029.78,2001.0,2029.89,1997.94,65.82943160319712,36.084020303823536,1947.12,79.7,1947.0196910279017
2020-05-27,2031.2,2027.9,2043.44,2019.82,65.98651911087944,38.27595041906056,1954.2295,79.7,1955.027336350494
2020-05-28,2028.54,2047.08,2054.52,2003.75,65.38018283395209,39.34488768405777,1959.518,79.7,1962.020222744144
2020-05-29,2029.6,2018.37,2038.89,2006.62,65.51616526482445,39.818557761374,1964.2935,79.7,1968.448743782527
2020-06-01,2065.08,2037.04,2065.38,2035.63,69.79304819401528,42.56620744860038,1970.1695,83.7,1977.6407844903188
2020-06-02,2087.19,2061.45,2089.43,2059.14,72.11410717291922,45.9976001386085,1979.7605,83.7,1988.0616450678265
2020-06-03,2147.0,2108.55,2156.55,2107.69,77.21453793792114,52.93299213062505,1990.6725,83.7,2003.180643679188
2020-06-04,2151.18,2181.64,2191.0,2139.68,77.52394452886597,58.09692611718333,2001.801,83.7,2017.2590709011847
2020-06-05,2181.87,2151.17,2187.25,2138.18,79.70318385981072,63.92887523922013,2013.6035,83.7,2032.917672687532
2020-06-08,2184.29,2215.6,2217.21,2174.96,79.86893432644995,67.96258038908695,2026.048,83.7,2047.3169535119264
2020-06-09,2188.92,2206.23,2212.17,2166.01,80.20205173971304,70.71773308041725,2039.3855,83.7,2060.786932260173
2020-06-10,2195.69,2187.91,2200.68,2178.12,80.70482441411963,72.61048538182536,2052.149,83.7,2073.619576052776
2020-06-11,2176.78,2184.36,2200.72,2148.51,74.97727705928826,71.75745102672545,2064.74,83.7,2083.4327033314057
2020-06-12,2132.3,2088.24,2137.12,2084.63,63.55223175385199,66.72310842912066,2074.991,83.7,2088.081201114013
2020-06-15,2030.82,2114.41,2129.67,2030.82,46.240191474524366,53.92317495887028,2079.6765,83.7,2082.6342338259906
2020-06-16,2138.05,2091.09,2138.08,2079.02,58.96144793199086,51.83418805244765,2087.5485,83.7,2087.90565425934
2020-06-17,2141.05,2133.18,2154.37,2105.26,59.25196297078839,49.84613064083487,2095.119,83.7,2092.9610060012
2020-06-18,2133.48,2134.35,2145.13,2120.29,58.1336496788328,47.11661408597183,2101.8775,83.7,2096.81537214374
2020-06-19,2141.32,2153.09,2153.57,2108.91,58.99679401592436,45.06657559898895,2110.437,83.7,2101.048871395982
2020-06-22,2126.73,2126.38,2142.88,2122.1,56.65587087602548,41.7829662362642,2117.0435,83.7,2103.491786750605
2020-06-23,2131.24,2149.13,2158.15,2110.51,57.22093272635204,39.093950738559215,2122.1165,83.7,2106.1313333708304
2020-06-24,2161.51,2145.93,2171.86,2143.91,60.90484444120271,38.9563579612859,2128.632,83.7,2111.399224712872
2020-06-25,2112.37,2130.45,2143.33,2112.37,52.93534467429188,34.48461025303732,2132.8235,83.7,2111.4915696363123
2020-06-26,2134.65,2137.47,2142.04,2115.25,55.761795497288205,32.365439139702175,2138.076,83.7,2113.694513517664
2020-06-29,2093.48,2105.54,2120.5,2087.84,49.80919865394522,27.052066453873067,2139.496,83.7,2111.771609496584
2020-06-30,2108.33,2124.38,2134.38,2108.26,51.807581583424415,23.765497352965667,2140.553,83.7,2111.4442266617616
2020-07-01,2106.7,2128.81,2133.55,2101.33,51.56489011340811,20.78968968298977,2138.538,85.9,2110.992932470742
2020-07-02,2135.37,2116.72,2135.37,2113.98,55.51241432180158,20.50836242380092,2137.7475,85.9,2113.311799117381
2020-07-03,2152.41,2147.89,2153.54,2135.3,57.71810948491255,21.41355203641615,2136.2745,85.9,2117.031012425605
2020-07-06,2187.93,2158.95,2191.28,2157.71,61.95276252227651,24.712221367822167,2136.4565,85.9,2123.775273086549
2020-07-07,2164.17,2202.04,2206.79,2164.03,57.78380263629045,25.11964353496024,2135.219,85.9,2127.617818332292
2020-07-08,2158.88,2166.76,2173.83,2150.89,56.866282099329,24.73059089058188,2133.3785000000003,85.9,2130.591630924123
2020-07-09,2167.9,2171.15,2181.48,2166.74,58.08830802015599,24.86349162913893,2132.9345,85.9,2134.1405866213872
2020-07-10,2150.25,2171.44,2171.52,2140.29,54.8157188159013,23.27629429747685,2133.832,85.9,2135.6729933120505
2020-07-13,2186.06,2170.51,2188.8,2163.07,59.76813593964131,24.6241448860892,2141.594,85.9,2140.46605339167
2020-07-14,2183.61,2176.43,2183.61,2165.6,59.28933732856411,25.204094550830177,2143.8720000000003,85.9,2144.570117946373
2020-07-15,2201.88,2208.73,2216.97,2190.66,61.75010474351627,26.828680817498025,2146.9135,85.9,2150.021716004978
2020-07-16,2183.76,2203.3,2207.34,2177.82,58.00525768631162,26.35029477779335,2149.4275,85.9,2153.2310676374905
2020-07-17,2201.19,2187.85,2204.2,2187.85,60.48755699520681,27.065629991383503,2152.421,85.9,2157.793157336359
2020-07-20,2198.2,2209.59,2209.59,2183.83,59.83417521608608,27.07911906195841,2155.9945,85.9,2161.636855091893
2020-07-21,2228.83,2219.19,2234.86,2214.28,64.11101201940235,29.224512276090536,2160.874,85.9,2168.0285977583635
2020-07-22,2228.66,2228.2,2238.86,2221.62,64.07023561588755,30.558771776893536,2164.2315,85.9,2173.796155165682
2020-07-23,2216.19,2227.24,2227.24,2202.99,61.005133935148095,30.261125838469525,2169.4225,85.9,2177.828866347661
2020-07-24,2200.44,2196.73,2219.57,2195.49,57.27799839801852,28.4266610623431,2172.712,85.9,2179.97974867205
2020-07-27,2217.86,2203.48,2231.25,2203.48,60.17604562691351,28.055081410821003,2178.931,85.9,2183.58310462392
2020-07-28,2256.99,2238.19,2266.0,2237.21,65.78982725176905,30.565723206228995,2186.3640000000005,85.9,2190.5659298188134
2020-07-29,2263.16,2258.35,2276.79,2252.24,66.58957519181324,32.676616656121496,2194.187,85.9,2197.471435080465
2020-07-30,2267.01,2275.33,2281.33,2263.81,67.1063135020429,34.265189966936305,2200.769,85.9,2204.086285642516
2020-07-31,2249.37,2278.53,2281.41,2248.49,62.34819674371912,33.71213270370663,2205.617,85.9,2208.3938954373966
2020-08-03,2251.04,2251.65,2254.38,2237.04,62.61842569431326,33.02786125583452,2208.7725,89.7,2212.4506028063456
2020-08-04,2279.97,2272.33,2284.66,2269.69,67.03258170439153,34.42317153165186,2214.5625,89.7,2218.8733801960225
2020-08-05,2311.86,2289.23,2312.14,2283.95,71.08573489566416,37.6680081120594,2222.2115,89.7,2227.718725149363
2020-08-06,2342.61,2322.64,2352.48,2322.64,74.35924825750462,42.23398539742675,2230.947,89.7,2238.6477487048514
2020-08-07,2351.67,2349.25,2362.24,2333.62,75.24839429697026,46.05275409225942,2241.018,89.7,2249.39898154046
2020-08-10,2386.38,2353.92,2390.51,2349.33,78.34640836827123,51.28873806579213,2251.034,89.7,2262.429290233137
2020-08-11,2418.67,2396.11,2429.36,2396.11,80.75910832906811,57.382358124077655,2262.787,89.7,2277.291675558639
2020-08-12,2432.35,2414.78,2432.35,2393.27,81.68992924465178,62.593913917616646,2274.3105,89.7,2292.0415865723107
2020-08-13,2437.53,2455.28,2458.17,2412.49,82.04415099862334,66.37694009298139,2286.999,89.7,2305.881160547523
2020-08-14,2407.49,2427.85,2435.0,2383.69,73.20009101155205,66.18806384754907,2297.314,89.7,2315.5466934721567
2020-08-18,2348.24,2405.84,2419.65,2336.78,59.56218264421933,60.55930822679693,2304.816,89.7,2318.656641704641
2020-08-19,2360.54,2370.87,2380.1,2353.17,61.1791549154827,56.44037652134375,2311.4015000000004,89.7,2322.6407928944336
2020-08-20,2274.22,2339.91,2357.08,2270.85,46.9810950024734,45.6841721763717,2313.6795,89.7,2318.034768748504
2020-08-21,2304.59,2306.16,2329.34,2280.97,51.26631230922612,39.15900726590826,2318.0995,89.7,2316.755836170364
2020-08-24,2329.83,2309.38,2332.33,2283.48,54.55383373043046,35.61388937576294,2324.5690000000004,89.7,2317.999514984514
2020-08-25,2366.73,2352.15,2369.78,2340.97,58.9171943664752,35.37410881367396,2332.0125,89.7,2322.6349985692946
2020-08-26,2369.32,2367.74,2374.68,2336.98,59.21320107884156,34.989732489375,2337.629,89.7,2327.075905687677
2020-08-27,2344.45,2371.95,2373.36,2344.38,55.10727518500488,32.30590793342117,2341.6935000000003,89.7,2328.72861505348
2020-08-28,2353.8,2362.22,2379.26,2345.28,56.33320166628633,30.58090683763476,2346.033,89.7,2331.11352859026
2020-08-31,2326.17,2377.09,2381.5,2326.06,51.829024616463215,26.676807325692607,2349.8730000000005,89.7,2330.643275818843
