date,close,open,high,low,volume,volatility
2021-06-28,4089.91,4119.87,4125.73,4089.0,1809.0,-0.75
2021-06-29,4107.51,4092.3,4124.33,4090.29,2070.0,0.43
2021-06-30,4064.3,4104.75,4111.98,4048.05,3069.0,-1.05
2021-07-01,4078.89,4068.2,4113.58,4049.6,2244.0,0.36
2021-07-02,4084.31,4082.7,4099.99,4076.23,1877.0,0.13
2021-07-05,4087.37,4081.08,4095.15,4057.91,1481.0,0.07
2021-07-06,4052.67,4087.5,4087.5,4038.77,2346.0,-0.85
2021-07-07,4078.53,4055.64,4083.11,4055.64,2435.0,0.64
2021-07-08,3991.66,4070.74,4070.74,3961.98,3913.0,-2.13
2021-07-09,4068.09,3996.72,4068.14,3996.72,2617.0,1.91
2021-07-12,4093.38,4068.64,4098.76,4046.11,1835.0,0.62
2021-07-13,4094.56,4094.26,4100.81,4084.78,2321.0,0.03
2021-07-14,4099.5,4088.1,4104.83,4077.14,1640.0,0.12
2021-07-15,4056.39,4096.0,4096.0,4046.04,2267.0,-1.05
2021-07-16,4035.77,4060.22,4072.58,4014.58,2411.0,-0.51
2021-07-19,3928.53,4018.91,4018.91,3904.78,3755.0,-2.66
2021-07-20,3956.34,3937.4,3979.28,3920.93,2853.0,0.71
2021-07-21,4026.68,3973.9,4029.09,3973.9,2896.0,1.78
2021-07-22,4059.05,4037.94,4078.58,4037.94,2256.0,0.8
2021-07-23,4109.1,4066.7,4111.43,4066.7,2170.0,1.23
2021-07-26,4102.59,4103.5,4106.4,4072.86,2584.0,-0.16
2021-07-27,4064.83,4099.8,4099.8,4056.23,2291.0,-0.92
2021-07-28,4103.03,4067.84,4103.45,4065.25,2144.0,0.94
2021-07-29,4116.77,4104.98,4128.81,4104.98,2253.0,0.33
2021-07-30,4089.3,4113.11,4114.28,4078.33,3030.0,-0.67
2021-08-02,4116.62,4095.5,4135.68,4095.5,2239.0,0.67
2021-08-03,4117.95,4114.52,4129.21,4102.13,2179.0,0.03
2021-08-04,4144.9,4124.33,4150.09,4124.33,2347.0,0.65
2021-08-05,4161.08,4141.3,4166.14,4141.3,2224.0,0.39
2021-08-06,4174.54,4159.04,4183.92,4155.16,2855.0,0.32
2021-08-09,4177.15,4175.57,4186.05,4170.95,1816.0,0.06
2021-08-10,4187.82,4178.59,4197.12,4178.59,1668.0,0.26
2021-08-11,4206.33,4189.63,4219.06,4184.87,2352.0,0.44
2021-08-12,4226.33,4205.74,4232.22,4204.12,2047.0,0.48
2021-08-13,4229.7,4225.73,4242.26,4223.49,1809.0,0.08
2021-08-16,4202.44,4219.79,4219.79,4188.97,2011.0,-0.64
2021-08-17,4196.4,4197.85,4202.02,4172.67,2810.0,-0.14
2021-08-18,4189.42,4197.32,4199.5,4179.58,2213.0,-0.17
2021-08-19,4124.71,4183.74,4183.74,4082.07,3192.0,-1.54
2021-08-20,4147.5,4125.3,4150.66,4105.99,2212.0,0.55
2021-08-23,4176.42,4160.76,4184.03,4157.49,2001.0,0.7
2021-08-24,4178.08,4182.68,4197.67,4163.69,1798.0,0.04
2021-08-25,4181.12,4178.17,4188.23,4178.17,1748.0,0.07
2021-08-26,4169.87,4172.32,4176.28,4141.33,2015.0,-0.27
2021-08-27,4190.98,4167.39,4192.09,4160.47,1467.0,0.51
2021-08-30,4198.8,4191.99,4202.87,4191.79,1104.0,0.19
2021-08-31,4196.41,4201.77,4222.62,4175.32,3296.0,-0.06
2021-09-01,4227.27,4207.0,4251.39,4207.0,2801.0,0.74
2021-09-02,4232.1,4225.03,4239.02,4219.42,1850.0,0.11
2021-09-03,4201.98,4234.26,4234.26,4182.96,2243.0,-0.71
2021-09-06,4246.13,4204.07,4252.78,4204.07,1403.0,1.05
2021-09-07,4225.01,4244.4,4245.76,4219.86,1962.0,-0.5
2021-09-08,4177.15,4219.82,4219.82,4160.37,2821.0,-1.13
2021-09-09,4177.11,4171.46,4194.59,4134.8,2363.0,0.0
2021-09-10,4170.35,4184.05,4205.22,4161.09,2373.0,-0.16
2021-09-13,4189.53,4174.67,4210.62,4174.67,2554.0,0.46
2021-09-14,4191.67,4188.35,4202.44,4163.95,2640.0,0.05
2021-09-15,4145.94,4188.92,4196.6,4145.94,3386.0,-1.09
2021-09-16,4169.87,4151.63,4190.17,4151.63,3337.0,0.58
2021-09-17,4130.84,4180.28,4213.73,4119.27,6903.0,-0.94
2021-09-20,4043.63,4102.19,4102.19,4011.49,5099.0,-2.11
2021-09-21,4097.51,4049.69,4106.76,4049.69,3649.0,1.33
2021-09-22,4150.19,4104.43,4150.19,4104.43,3215.0,1.29
2021-09-23,4194.92,4158.21,4206.11,4158.21,3408.0,1.08
2021-09-24,4158.51,4188.43,4188.43,4149.94,2662.0,-0.87
2021-09-27,4165.48,4164.63,4196.07,4159.6,3802.0,0.17
2021-09-28,4058.82,4160.47,4160.47,4056.17,4208.0,-2.56
2021-09-29,4080.22,4070.45,4108.22,4070.45,2845.0,0.53
2021-09-30,4048.08,4089.16,4116.35,4048.08,3972.0,-0.79
2021-10-01,4035.3,4037.16,4055.01,3981.81,3449.0,-0.32
2021-10-04,3996.41,4026.7,4037.35,3993.87,2607.0,-0.96
2021-10-05,4065.43,4002.61,4066.64,4001.42,4306.0,1.73
2021-10-06,4012.65,4049.64,4049.64,3965.87,4505.0,-1.3
2021-10-07,4098.34,4037.48,4099.39,4037.48,4437.0,2.14
2021-10-08,4073.29,4097.12,4101.96,4073.29,3008.0,-0.61
2021-10-11,4072.52,4071.15,4076.8,4043.78,2850.0,-0.02
2021-10-12,4055.09,4058.54,4063.48,4019.55,2749.0,-0.43
2021-10-13,4083.28,4052.48,4092.73,4040.31,3058.0,0.7
2021-10-14,4149.06,4088.14,4151.76,4088.14,3475.0,1.61
2021-10-15,4182.91,4160.04,4186.61,4159.07,5284.0,0.82
2021-10-18,4151.4,4177.73,4177.73,4131.41,3205.0,-0.75
2021-10-19,4166.83,4159.22,4169.61,4151.44,2947.0,0.37
2021-10-20,4172.17,4164.5,4178.95,4143.83,2614.0,0.13
2021-10-21,4155.73,4163.62,4166.5,4140.06,2362.0,-0.39
2021-10-22,4188.81,4158.44,4203.67,4158.44,2322.0,0.8
2021-10-25,4188.31,4194.84,4198.97,4185.14,2537.0,-0.01
2021-10-26,4223.97,4187.55,4230.88,4187.55,2605.0,0.85
2021-10-27,4220.88,4220.74,4226.99,4205.42,3033.0,-0.07
2021-10-28,4233.87,4220.74,4236.2,4213.17,2945.0,0.31
2021-10-29,4250.56,4228.73,4250.68,4187.81,3586.0,0.39
2021-11-01,4280.47,4256.93,4291.81,4256.93,2815.0,0.7
2021-11-02,4296.22,4276.72,4297.45,4273.1,2498.0,0.37
2021-11-03,4309.61,4292.59,4309.66,4291.1,2869.0,0.31
2021-11-04,4333.34,4314.51,4340.81,4314.51,3796.0,0.55
2021-11-05,4363.04,4330.14,4375.04,4330.14,3145.0,0.69
2021-11-08,4352.53,4359.74,4366.54,4352.45,2473.0,-0.24
2021-11-09,4344.63,4346.62,4364.04,4337.66,2414.0,-0.18
2021-11-10,4348.82,4349.8,4358.46,4330.29,2621.0,0.1
2021-11-11,4358.0,4347.26,4358.8,4334.93,2188.0,0.21
2021-11-12,4370.33,4357.9,4372.32,4352.43,2191.0,0.28
2021-11-15,4386.19,4364.52,4386.19,4364.52,2295.0,0.36
2021-11-16,4401.49,4393.8,4406.46,4389.52,2320.0,0.35
2021-11-17,4400.81,4399.25,4409.24,4399.25,2195.0,-0.02
2021-11-18,4383.7,4400.73,4415.23,4377.73,3045.0,-0.39
2021-11-19,4356.47,4385.66,4401.92,4333.86,5367.0,-0.62
2021-11-22,4338.69,4361.95,4371.6,4336.17,3501.0,-0.41
2021-11-23,4283.82,4320.41,4328.48,4267.23,3150.0,-1.26
2021-11-24,4276.25,4284.6,4305.49,4240.78,3298.0,-0.18
2021-11-25,4293.24,4286.63,4304.86,4278.8,2088.0,0.4
2021-11-26,4089.58,4213.93,4213.93,4086.66,6689.0,-4.74
2021-11-29,4109.51,4117.79,4154.15,4097.98,4257.0,0.49
2021-11-30,4063.06,4089.51,4110.96,4027.43,6792.0,-1.13
2021-12-01,4179.15,4080.85,4187.86,4080.85,3748.0,2.86
2021-12-02,4108.02,4157.7,4157.7,4086.82,3690.0,-1.7
2021-12-03,4080.15,4118.98,4150.42,4059.02,3331.0,-0.68
2021-12-06,4137.11,4095.39,4146.16,4078.64,3003.0,1.4
2021-12-07,4276.2,4157.72,4277.03,4157.72,3442.0,3.36
2021-12-08,4233.09,4273.32,4288.2,4233.09,3255.0,-1.01
2021-12-09,4208.3,4242.66,4246.52,4201.85,2613.0,-0.59
2021-12-10,4199.16,4198.18,4221.57,4178.66,2537.0,-0.22
2021-12-13,4183.04,4206.45,4241.12,4176.97,2417.0,-0.38
2021-12-14,4144.51,4198.9,4210.52,4143.5,2874.0,-0.92
2021-12-15,4159.68,4147.16,4176.14,4147.16,2582.0,0.37
2021-12-16,4201.87,4198.25,4250.9,4198.25,3543.0,1.01
2021-12-17,4161.35,4195.94,4195.94,4130.36,5979.0,-0.96
2021-12-20,4107.13,4140.33,4140.33,4046.69,3015.0,-1.3
2021-12-21,4174.99,4120.48,4174.99,4120.48,2384.0,1.65
2021-12-22,4217.06,4180.89,4217.06,4167.89,1926.0,1.01
2021-12-23,4265.86,4221.9,4270.29,4221.9,2050.0,1.16
2021-12-24,4255.01,4265.56,4267.58,4255.01,1735.0,-0.25
2021-12-27,4287.98,4249.9,4293.89,4240.49,1390.0,0.77
2021-12-28,4311.93,4290.54,4319.69,4287.11,1691.0,0.56
2021-12-29,4284.83,4311.13,4312.45,4271.37,1666.0,-0.63
2021-12-30,4306.07,4286.63,4309.54,4285.29,1858.0,0.5
2021-12-31,4298.41,4298.41,4298.41,4298.41,,-0.18
