"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 02- 22","202.47","202.47","202.47","202.47","","0.46%"
"2018- 02- 21","201.54","201.54","201.54","201.54","","0.03%"
"2018- 02- 20","201.48","201.48","201.48","201.48","","0.41%"
"2018- 02- 19","200.66","200.66","200.66","200.66","","-0.53%"
"2018- 02- 16","201.72","201.72","201.72","201.72","","0.91%"
"2018- 02- 15","199.90","199.90","199.90","199.90","","0.41%"
"2018- 02- 14","199.08","199.08","199.08","199.08","","1.03%"
"2018- 02- 13","197.06","197.06","197.06","197.06","","-0.73%"
"2018- 02- 12","198.51","198.51","198.51","198.51","","1.03%"
"2018- 02- 09","196.48","196.48","196.48","196.48","","-1.09%"
"2018- 02- 08","198.64","198.64","198.64","198.64","","-2.06%"
"2018- 02- 07","202.81","202.81","202.81","202.81","","1.81%"
"2018- 02- 06","199.20","199.20","199.20","199.20","","-2.63%"
"2018- 02- 05","204.57","204.57","204.57","204.57","","-1.10%"
"2018- 02- 02","206.84","206.84","206.84","206.84","","-1.27%"
"2018- 02- 01","209.51","209.51","209.51","209.51","","-0.45%"
"2018- 01- 31","210.45","210.45","210.45","210.45","","-0.02%"
"2018- 01- 30","210.50","210.50","210.50","210.50","","-1.01%"
"2018- 01- 29","212.64","212.64","212.64","212.64","","-0.26%"
"2018- 01- 26","213.19","213.19","213.19","213.19","","0.42%"
"2018- 01- 25","212.30","212.30","212.30","212.30","","-0.38%"
"2018- 01- 24","213.12","213.12","213.12","213.12","","-0.77%"
"2018- 01- 23","214.78","214.78","214.78","214.78","","0.01%"
"2018- 01- 22","214.75","214.75","214.75","214.75","","0.61%"
"2018- 01- 19","213.45","213.45","213.45","213.45","","0.62%"
"2018- 01- 18","212.13","212.13","212.13","212.13","","0.10%"
"2018- 01- 17","211.92","211.92","211.92","211.92","","-0.19%"
"2018- 01- 16","212.33","212.33","212.33","212.33","","0.68%"
"2018- 01- 15","210.89","210.89","210.89","210.89","","-0.08%"
"2018- 01- 12","211.05","211.05","211.05","211.05","","0.50%"
"2018- 01- 11","210.01","210.01","210.01","210.01","","-0.34%"
"2018- 01- 10","210.72","210.72","210.72","210.72","","-0.61%"
"2018- 01- 09","212.01","212.01","212.01","212.01","","0.28%"
"2018- 01- 08","211.42","211.42","211.42","211.42","","0.36%"
"2018- 01- 05","210.67","210.67","210.67","210.67","","0.88%"
"2018- 01- 04","208.84","208.84","208.84","208.84","","1.33%"
"2018- 01- 03","206.10","206.10","206.10","206.10","","0.53%"
"2018- 01- 02","205.02","205.02","205.02","205.02","","-0.10%"
"2017- 12- 29","205.23","205.23","205.23","205.23","","-0.48%"
"2017- 12- 28","206.22","206.22","206.22","206.22","","-0.28%"
"2017- 12- 27","206.79","206.79","206.79","206.79","","-0.07%"
"2017- 12- 22","206.93","206.93","206.93","206.93","","-0.28%"
"2017- 12- 21","207.52","207.52","207.52","207.52","","0.23%"
"2017- 12- 20","207.04","207.04","207.04","207.04","","-0.80%"
"2017- 12- 19","208.72","208.72","208.72","208.72","","-0.36%"
"2017- 12- 18","209.48","209.48","209.48","209.48","","1.18%"
"2017- 12- 15","207.04","207.04","207.04","207.04","","0.17%"
"2017- 12- 14","206.68","206.68","206.68","206.68","","-0.52%"
"2017- 12- 13","207.76","207.76","207.76","207.76","","-0.58%"
"2017- 12- 12","208.98","208.98","208.98","208.98","","0.15%"
"2017- 12- 11","208.67","208.67","208.67","208.67","","-0.57%"
"2017- 12- 08","209.86","209.86","209.86","209.86","","0.21%"
"2017- 12- 07","209.42","209.42","209.42","209.42","","0.21%"
"2017- 12- 06","208.98","208.98","208.98","208.98","","0.14%"
"2017- 12- 05","208.68","208.68","208.68","208.68","","0.33%"
"2017- 12- 04","207.99","207.99","207.99","207.99","","1.45%"
"2017- 12- 01","205.02","205.02","205.02","205.02","","-0.99%"
"2017- 11- 30","207.06","207.06","207.06","207.06","","-0.02%"
"2017- 11- 29","207.11","207.11","207.11","207.11","","0.45%"
"2017- 11- 28","206.18","206.18","206.18","206.18","","0.66%"
"2017- 11- 27","204.83","204.83","204.83","204.83","","-0.35%"
"2017- 11- 24","205.55","205.55","205.55","205.55","","0.07%"
"2017- 11- 23","205.40","205.40","205.40","205.40","","0.33%"
"2017- 11- 22","204.73","204.73","204.73","204.73","","-0.25%"
"2017- 11- 21","205.25","205.25","205.25","205.25","","0.44%"
"2017- 11- 20","204.36","204.36","204.36","204.36","","0.27%"
"2017- 11- 17","203.81","203.81","203.81","203.81","","-0.37%"
"2017- 11- 16","204.56","204.56","204.56","204.56","","0.66%"
"2017- 11- 15","203.21","203.21","203.21","203.21","","-0.49%"
"2017- 11- 14","204.22","204.22","204.22","204.22","","-0.10%"
"2017- 11- 13","204.43","204.43","204.43","204.43","","-0.50%"
"2017- 11- 10","205.45","205.45","205.45","205.45","","-0.53%"
"2017- 11- 09","206.54","206.54","206.54","206.54","","-0.59%"
"2017- 11- 08","207.76","207.76","207.76","207.76","","0.37%"
"2017- 11- 07","207.00","207.00","207.00","207.00","","-0.39%"
"2017- 11- 06","207.81","207.81","207.81","207.81","","-0.10%"
"2017- 11- 03","208.01","208.01","208.01","208.01","","0.24%"
"2017- 11- 02","207.51","207.51","207.51","207.51","","0.30%"
"2017- 11- 01","206.88","206.88","206.88","206.88","","0.59%"
"2017- 10- 31","205.67","205.67","205.67","205.67","","0.25%"
"2017- 10- 30","205.16","205.16","205.16","205.16","","0.19%"
"2017- 10- 27","204.77","204.77","204.77","204.77","","0.36%"
"2017- 10- 26","204.04","204.04","204.04","204.04","","1.76%"
"2017- 10- 25","200.52","200.52","200.52","200.52","","-0.47%"
"2017- 10- 24","201.47","201.47","201.47","201.47","","-0.27%"
"2017- 10- 23","202.02","202.02","202.02","202.02","","-0.09%"
"2017- 10- 20","202.21","202.21","202.21","202.21","","0.22%"
"2017- 10- 19","201.77","201.77","201.77","201.77","","-0.23%"
"2017- 10- 18","202.24","202.24","202.24","202.24","","0.54%"
"2017- 10- 17","201.16","201.16","201.16","201.16","","0.07%"
"2017- 10- 16","201.02","201.02","201.02","201.02","","0.02%"
"2017- 10- 13","200.98","200.98","200.98","200.98","","0.00%"
"2017- 10- 12","200.98","200.98","200.98","200.98","","0.01%"
"2017- 10- 11","200.95","200.95","200.95","200.95","","0.24%"
"2017- 10- 10","200.47","200.47","200.47","200.47","","0.10%"
"2017- 10- 09","200.27","200.27","200.27","200.27","","0.25%"
"2017- 10- 06","199.77","199.77","199.77","199.77","","-0.36%"
"2017- 10- 05","200.50","200.50","200.50","200.50","","0.40%"
"2017- 10- 04","199.70","199.70","199.70","199.70","","-0.19%"
"2017- 10- 03","200.08","200.08","200.08","200.08","","0.11%"
"2017- 10- 02","199.87","199.87","199.87","199.87","","0.17%"
"2017- 09- 29","199.53","199.53","199.53","199.53","","0.76%"
"2017- 09- 28","198.03","198.03","198.03","198.03","","0.02%"
"2017- 09- 27","198.00","198.00","198.00","198.00","","0.10%"
"2017- 09- 26","197.80","197.80","197.80","197.80","","0.23%"
"2017- 09- 25","197.34","197.34","197.34","197.34","","-0.09%"
"2017- 09- 22","197.51","197.51","197.51","197.51","","0.13%"
"2017- 09- 21","197.25","197.25","197.25","197.25","","0.03%"
"2017- 09- 20","197.19","197.19","197.19","197.19","","-0.22%"
"2017- 09- 19","197.63","197.63","197.63","197.63","","0.30%"
"2017- 09- 18","197.04","197.04","197.04","197.04","","0.21%"
"2017- 09- 15","196.62","196.62","196.62","196.62","","-0.07%"
"2017- 09- 14","196.76","196.76","196.76","196.76","","-0.09%"
"2017- 09- 13","196.93","196.93","196.93","196.93","","-0.06%"
"2017- 09- 12","197.05","197.05","197.05","197.05","","0.01%"
"2017- 09- 11","197.03","197.03","197.03","197.03","","1.13%"
"2017- 09- 08","194.83","194.83","194.83","194.83","","0.04%"
"2017- 09- 07","194.76","194.76","194.76","194.76","","0.45%"
"2017- 09- 06","193.89","193.89","193.89","193.89","","0.40%"
"2017- 09- 05","193.12","193.12","193.12","193.12","","0.04%"
"2017- 09- 04","193.05","193.05","193.05","193.03","","-0.27%"
"2017- 09- 01","193.58","193.58","193.58","193.58","","0.37%"
"2017- 08- 31","192.87","192.87","192.87","192.87","","0.10%"
"2017- 08- 30","192.68","192.68","192.68","192.68","","0.74%"
"2017- 08- 29","191.26","191.26","191.26","191.26","","-0.98%"
"2017- 08- 28","193.16","193.16","193.16","193.16","","-0.39%"
"2017- 08- 25","193.92","193.92","193.92","193.92","","-0.40%"
"2017- 08- 24","194.69","194.69","194.69","194.69","","0.09%"
"2017- 08- 23","194.51","194.51","194.51","194.51","","-0.39%"
"2017- 08- 22","195.27","195.27","195.27","195.27","","0.77%"
"2017- 08- 21","193.77","193.77","193.77","193.77","","-0.33%"
"2017- 08- 18","194.41","194.41","194.41","194.41","","-0.54%"
"2017- 08- 17","195.47","195.47","195.47","195.47","","-0.44%"
"2017- 08- 16","196.34","196.34","196.34","196.34","","0.65%"
"2017- 08- 15","195.08","195.08","195.08","195.08","","0.12%"
"2017- 08- 14","194.85","194.85","194.85","194.85","","1.38%"
"2017- 08- 11","192.20","192.20","192.20","192.20","","-0.76%"
"2017- 08- 10","193.68","193.68","193.68","193.68","","-0.71%"
"2017- 08- 09","195.07","195.07","195.07","195.07","","-0.96%"
"2017- 08- 08","196.96","196.96","196.96","196.96","","0.17%"
"2017- 08- 07","196.63","196.63","196.63","196.63","","0.06%"
"2017- 08- 04","196.51","196.51","196.51","196.51","","1.06%"
"2017- 08- 03","194.44","194.44","194.44","194.44","","0.30%"
"2017- 08- 02","193.86","193.86","193.86","193.86","","-0.12%"
"2017- 08- 01","194.10","194.10","194.10","194.10","","1.00%"
"2017- 07- 31","192.18","192.18","192.18","192.18","","-0.12%"
"2017- 07- 28","192.41","192.41","192.41","192.41","","-1.01%"
"2017- 07- 27","194.37","194.37","194.37","194.37","","-0.05%"
"2017- 07- 26","194.47","194.47","194.47","194.47","","0.37%"
"2017- 07- 25","193.76","193.76","193.76","193.76","","0.24%"
"2017- 07- 24","193.29","193.29","193.29","193.29","","-0.15%"
"2017- 07- 21","193.59","193.59","193.59","193.59","","-1.20%"
"2017- 07- 20","195.95","195.95","195.95","195.95","","-0.24%"
"2017- 07- 19","196.43","196.43","196.43","196.43","","0.50%"
"2017- 07- 18","195.45","195.45","195.45","195.45","","-0.70%"
"2017- 07- 17","196.83","196.83","196.83","196.83","","-0.10%"
"2017- 07- 14","197.02","197.02","197.02","197.02","","-0.03%"
"2017- 07- 13","197.07","197.07","197.07","197.07","","0.50%"
"2017- 07- 12","196.08","196.08","196.08","196.08","","1.45%"
"2017- 07- 11","193.28","193.28","193.28","193.28","","-0.19%"
"2017- 07- 10","193.65","193.65","193.65","193.65","","0.50%"
"2017- 07- 07","192.69","192.69","192.69","192.69","","0.05%"
"2017- 07- 06","192.60","192.60","192.60","192.60","","-0.62%"
"2017- 07- 05","193.81","193.81","193.81","193.81","","-0.08%"
"2017- 07- 04","193.96","193.96","193.96","193.96","","-0.29%"
"2017- 07- 03","194.52","194.52","194.52","194.52","","1.02%"
"2017- 06- 30","192.55","192.55","192.55","192.55","","-0.57%"
"2017- 06- 29","193.65","193.64","193.65","193.64","","-1.50%"
"2017- 06- 28","196.60","196.60","196.60","196.60","","-0.21%"
"2017- 06- 27","197.01","197.01","197.01","197.01","","-1.23%"
"2017- 06- 26","199.46","199.46","199.46","199.46","","0.49%"
"2017- 06- 23","198.48","198.48","198.48","198.48","","0.01%"
"2017- 06- 22","198.46","198.46","198.46","198.46","","-0.45%"
"2017- 06- 21","199.35","199.35","199.35","199.35","","0.02%"
"2017- 06- 20","199.32","199.32","199.32","199.32","","-0.53%"
"2017- 06- 19","200.38","200.38","200.38","200.38","","0.66%"
"2017- 06- 16","199.07","199.07","199.07","199.07","","0.67%"
"2017- 06- 15","197.75","197.75","197.75","197.75","","-0.52%"
"2017- 06- 14","198.79","198.79","198.79","198.79","","0.44%"
"2017- 06- 13","197.91","197.91","197.91","197.91","","0.51%"
"2017- 06- 12","196.90","196.90","196.90","196.90","","-0.75%"
"2017- 06- 09","198.38","198.38","198.38","198.38","","0.34%"
"2017- 06- 08","197.71","197.71","197.71","197.71","","-0.24%"
"2017- 06- 07","198.18","198.18","198.18","198.18","","-0.10%"
"2017- 06- 06","198.38","198.38","198.38","198.38","","-0.48%"
"2017- 06- 05","199.34","199.34","199.34","199.34","","-0.28%"
"2017- 06- 02","199.89","199.89","199.89","199.89","","0.59%"
"2017- 06- 01","198.71","198.71","198.71","198.71","","0.74%"
"2017- 05- 31","197.26","197.26","197.26","197.26","","0.04%"
"2017- 05- 30","197.19","197.19","197.19","197.19","","0.10%"
"2017- 05- 29","196.99","196.99","196.99","196.99","","0.02%"
"2017- 05- 26","196.96","196.96","196.96","196.96","","0.08%"
"2017- 05- 25","196.80","196.80","196.80","196.80","","0.14%"
"2017- 05- 24","196.53","196.53","196.53","196.53","","-0.07%"
"2017- 05- 23","196.66","196.66","196.66","196.66","","0.37%"
"2017- 05- 22","195.94","195.94","195.94","195.94","","0.31%"
"2017- 05- 19","195.33","195.33","195.33","195.33","","0.71%"
"2017- 05- 18","193.96","193.96","193.96","193.96","","-0.49%"
"2017- 05- 17","194.91","194.91","194.91","194.91","","-1.19%"
"2017- 05- 16","197.25","197.25","197.25","197.25","","0.26%"
"2017- 05- 15","196.73","196.73","196.73","196.73","","0.30%"
"2017- 05- 12","196.14","196.14","196.14","196.14","","1.02%"
"2017- 05- 11","194.16","194.16","194.16","194.16","","-0.85%"
"2017- 05- 10","195.82","195.82","195.82","195.82","","0.11%"
"2017- 05- 09","195.61","195.61","195.61","195.61","","0.24%"
"2017- 05- 08","195.14","195.14","195.14","195.14","","-0.03%"
"2017- 05- 05","195.20","195.20","195.20","195.20","","0.70%"
"2017- 05- 04","193.85","193.85","193.85","193.85","","1.41%"
"2017- 05- 03","191.15","191.15","191.15","191.15","","-0.11%"
"2017- 05- 02","191.36","191.36","191.36","191.36","","0.85%"
"2017- 05- 01","189.75","189.75","189.75","189.75","","0.00%"
"2017- 04- 28","189.75","189.75","189.75","189.75","","-0.09%"
"2017- 04- 27","189.92","189.92","189.92","189.92","","0.33%"
"2017- 04- 26","189.29","189.29","189.29","189.29","","-0.01%"
"2017- 04- 25","189.31","189.31","189.31","189.31","","-0.14%"
"2017- 04- 24","189.57","189.57","189.57","189.57","","3.29%"
"2017- 04- 21","183.54","183.54","183.54","183.54","","-0.37%"
"2017- 04- 20","184.23","184.23","184.23","184.23","","0.41%"
"2017- 04- 19","183.47","183.47","183.47","183.47","","-0.18%"
"2017- 04- 18","183.80","183.80","183.80","183.80","","-0.92%"
"2017- 04- 13","185.50","185.50","185.50","185.50","","-0.25%"
"2017- 04- 12","185.96","185.96","185.96","185.96","","0.13%"
"2017- 04- 11","185.71","185.71","185.71","185.71","","0.06%"
"2017- 04- 10","185.60","185.60","185.60","185.60","","-0.31%"
"2017- 04- 07","186.18","186.18","186.18","186.18","","0.05%"
"2017- 04- 06","186.08","186.08","186.08","186.08","","0.38%"
"2017- 04- 05","185.37","185.37","185.37","185.37","","-0.13%"
"2017- 04- 04","185.61","185.61","185.61","185.61","","0.06%"
"2017- 04- 03","185.49","185.49","185.49","185.49","","-0.53%"
"2017- 03- 31","186.48","186.48","186.48","186.48","","0.67%"
"2017- 03- 30","185.23","185.23","185.23","185.23","","0.47%"
"2017- 03- 29","184.37","184.37","184.37","184.37","","0.32%"
"2017- 03- 28","183.79","183.79","183.79","183.79","","0.43%"
"2017- 03- 27","183.00","183.00","183.00","183.00","","0.02%"
"2017- 03- 24","182.96","182.96","182.96","182.96","","0.22%"
"2017- 03- 23","182.55","182.55","182.55","182.55","","0.95%"
"2017- 03- 22","180.83","180.83","180.83","180.83","","-0.22%"
"2017- 03- 21","181.23","181.23","181.23","181.23","","-0.29%"
"2017- 03- 20","181.76","181.76","181.76","181.76","","-0.11%"
"2017- 03- 17","181.96","181.96","181.96","181.96","","0.68%"
"2017- 03- 16","180.74","180.74","180.74","180.74","","0.85%"
"2017- 03- 15","179.22","179.22","179.22","179.22","","0.13%"
"2017- 03- 14","178.98","178.98","178.98","178.98","","-0.28%"
"2017- 03- 13","179.48","179.48","179.48","179.48","","0.17%"
"2017- 03- 10","179.18","179.18","179.18","179.18","","-0.32%"
"2017- 03- 09","179.75","179.75","179.75","179.75","","0.53%"
"2017- 03- 08","178.81","178.81","178.81","178.81","","-0.25%"
"2017- 03- 07","179.26","179.26","179.26","179.26","","-0.11%"
"2017- 03- 06","179.46","179.46","179.46","179.46","","-0.16%"
"2017- 03- 03","179.75","179.75","179.75","179.75","","-0.06%"
"2017- 03- 02","179.86","179.86","179.86","179.86","","0.01%"
"2017- 03- 01","179.84","179.84","179.84","179.84","","1.15%"
"2017- 02- 28","177.80","177.80","177.80","177.80","","0.38%"
"2017- 02- 27","177.13","177.13","177.13","177.13","","0.25%"
"2017- 02- 24","176.69","176.69","176.69","176.69","","-0.88%"
"2017- 02- 23","178.26","178.26","178.26","178.26","","0.05%"
"2017- 02- 22","178.17","178.17","178.17","178.17","","0.22%"
"2017- 02- 21","177.78","177.78","177.78","177.78","","0.30%"
"2017- 02- 20","177.24","177.24","177.24","177.24","","-0.15%"
"2017- 02- 17","177.50","177.50","177.50","177.50","","0.33%"
"2017- 02- 16","176.92","176.92","176.92","176.92","","-0.09%"
"2017- 02- 15","177.08","177.08","177.08","177.08","","-0.05%"
"2017- 02- 14","177.16","177.16","177.16","177.16","","-0.04%"
"2017- 02- 13","177.23","177.23","177.23","177.23","","0.67%"
"2017- 02- 10","176.05","176.05","176.05","176.05","","0.02%"
"2017- 02- 09","176.01","176.01","176.01","176.01","","0.63%"
"2017- 02- 08","174.91","174.91","174.91","174.91","","1.03%"
"2017- 02- 07","173.12","173.12","173.12","173.12","","0.28%"
"2017- 02- 06","172.64","172.64","172.64","172.64","","-1.00%"
"2017- 02- 03","174.39","174.39","174.39","174.39","","0.56%"
"2017- 02- 02","173.42","173.42","173.42","173.42","","0.07%"
"2017- 02- 01","173.30","173.30","173.30","173.30","","0.52%"
"2017- 01- 31","172.41","172.41","172.41","172.41","","-0.53%"
"2017- 01- 30","173.33","173.33","173.33","173.33","","-1.04%"
"2017- 01- 27","175.15","175.15","175.15","175.15","","-0.06%"
"2017- 01- 26","175.26","175.26","175.26","175.26","","-0.45%"
"2017- 01- 25","176.05","176.05","176.05","176.05","","0.48%"
"2017- 01- 24","175.21","175.21","175.21","175.21","","0.15%"
"2017- 01- 23","174.95","174.95","174.95","174.95","","-0.30%"
"2017- 01- 20","175.48","175.48","175.48","175.48","","0.27%"
"2017- 01- 19","175.01","175.01","175.01","175.01","","-0.15%"
"2017- 01- 18","175.28","175.28","175.28","175.28","","0.15%"
"2017- 01- 17","175.01","175.01","175.01","175.01","","-0.34%"
"2017- 01- 16","175.60","175.60","175.60","175.60","","-0.51%"
"2017- 01- 13","176.50","176.50","176.50","176.50","","0.90%"
"2017- 01- 12","174.93","174.93","174.93","174.93","","-0.61%"
"2017- 01- 11","176.01","176.01","176.01","176.01","","0.11%"
"2017- 01- 10","175.82","175.82","175.82","175.82","","-0.28%"
"2017- 01- 09","176.32","176.32","176.32","176.32","","-0.27%"
"2017- 01- 06","176.79","176.79","176.79","176.79","","0.19%"
"2017- 01- 05","176.46","176.46","176.46","176.46","","0.22%"
"2017- 01- 04","176.07","176.07","176.07","176.07","","-0.11%"
"2017- 01- 03","176.27","176.27","176.27","176.27","","0.00%"
"2017- 01- 02","176.27","176.27","176.27","176.27","","0.86%"
