"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 10- 03","1,505.00","1,499.55","1,518.75","1,495.85","","0.37%"
"2019- 10- 02","1,499.51","1,479.19","1,504.98","1,474.25","","1.39%"
"2019- 10- 01","1,478.98","1,472.30","1,487.42","1,458.90","","0.46%"
"2019- 09- 30","1,472.25","1,497.08","1,500.50","1,464.24","","-1.65%"
"2019- 09- 27","1,496.94","1,506.18","1,507.79","1,486.98","","-0.59%"
"2019- 09- 26","1,505.80","1,503.89","1,512.60","1,501.74","","0.11%"
"2019- 09- 25","1,504.15","1,531.60","1,535.40","1,501.41","","-1.84%"
"2019- 09- 24","1,532.30","1,522.50","1,536.10","1,515.95","","0.67%"
"2019- 09- 23","1,522.12","1,516.65","1,527.05","1,511.35","","0.33%"
"2019- 09- 20","1,517.15","1,499.60","1,517.21","1,498.00","","1.20%"
"2019- 09- 19","1,499.20","1,493.60","1,504.20","1,488.80","","0.35%"
"2019- 09- 18","1,493.90","1,501.40","1,511.25","1,484.41","","-0.61%"
"2019- 09- 17","1,503.10","1,499.45","1,507.90","1,493.90","","0.29%"
"2019- 09- 16","1,498.80","1,503.59","1,512.81","1,496.20","","0.68%"
"2019- 09- 13","1,488.70","1,498.45","1,509.06","1,485.51","","-0.68%"
"2019- 09- 12","1,498.95","1,497.45","1,523.86","1,488.65","","0.09%"
"2019- 09- 11","1,497.60","1,486.45","1,498.41","1,484.90","","0.75%"
"2019- 09- 10","1,486.40","1,499.60","1,501.90","1,484.80","","-0.84%"
"2019- 09- 09","1,498.95","1,507.10","1,515.50","1,497.60","","-0.53%"
"2019- 09- 06","1,506.95","1,519.25","1,527.70","1,502.75","","-0.82%"
"2019- 09- 05","1,519.35","1,552.45","1,553.25","1,509.28","","-2.14%"
"2019- 09- 04","1,552.60","1,547.05","1,557.25","1,533.68","","0.36%"
"2019- 09- 03","1,547.00","1,529.60","1,549.80","1,521.40","","1.07%"
"2019- 09- 02","1,530.59","1,520.05","1,533.77","1,519.05","","0.68%"
"2019- 08- 30","1,520.25","1,527.60","1,533.40","1,517.51","","-0.49%"
"2019- 08- 29","1,527.70","1,539.20","1,550.70","1,519.40","","-0.74%"
"2019- 08- 28","1,539.10","1,541.69","1,547.10","1,531.50","","-0.23%"
"2019- 08- 27","1,542.64","1,526.25","1,544.63","1,524.75","","1.07%"
"2019- 08- 26","1,526.35","1,539.25","1,554.91","1,524.55","","-0.03%"
"2019- 08- 23","1,526.85","1,499.55","1,530.43","1,493.45","","1.87%"
"2019- 08- 22","1,498.80","1,502.10","1,504.60","1,491.70","","-0.23%"
"2019- 08- 21","1,502.30","1,507.70","1,508.40","1,496.10","","-0.32%"
"2019- 08- 20","1,507.10","1,495.55","1,508.39","1,492.75","","0.79%"
"2019- 08- 19","1,495.30","1,511.00","1,512.90","1,492.40","","-1.24%"
"2019- 08- 16","1,514.15","1,524.00","1,527.80","1,504.20","","-0.59%"
"2019- 08- 15","1,523.20","1,516.74","1,526.76","1,508.25","","0.45%"
"2019- 08- 14","1,516.34","1,501.38","1,524.10","1,494.25","","1.00%"
"2019- 08- 13","1,501.39","1,510.61","1,534.56","1,481.31","","-0.66%"
"2019- 08- 12","1,511.40","1,497.51","1,517.71","1,487.68","","0.95%"
"2019- 08- 09","1,497.24","1,501.40","1,508.40","1,494.62","","-0.25%"
"2019- 08- 08","1,500.95","1,501.95","1,510.35","1,490.74","","-0.02%"
"2019- 08- 07","1,501.20","1,474.25","1,510.40","1,472.36","","1.83%"
"2019- 08- 06","1,474.27","1,464.20","1,475.21","1,456.65","","0.72%"
"2019- 08- 05","1,463.80","1,440.60","1,469.80","1,436.90","","1.60%"
"2019- 08- 02","1,440.70","1,445.66","1,448.05","1,430.08","","-0.32%"
"2019- 08- 01","1,445.31","1,411.21","1,445.81","1,400.56","","2.23%"
"2019- 07- 31","1,413.80","1,430.91","1,432.94","1,411.35","","-1.19%"
"2019- 07- 30","1,430.85","1,426.71","1,433.03","1,421.91","","0.27%"
"2019- 07- 29","1,426.94","1,419.04","1,428.25","1,416.86","","0.58%"
"2019- 07- 26","1,418.69","1,414.59","1,424.80","1,413.77","","0.29%"
"2019- 07- 25","1,414.53","1,426.60","1,433.86","1,411.17","","-0.80%"
"2019- 07- 24","1,425.90","1,417.26","1,429.30","1,416.20","","0.60%"
"2019- 07- 23","1,417.39","1,425.15","1,429.25","1,414.20","","-0.54%"
"2019- 07- 22","1,425.12","1,425.15","1,429.83","1,422.35","","-0.01%"
"2019- 07- 19","1,425.30","1,446.38","1,452.98","1,420.29","","-1.45%"
"2019- 07- 18","1,446.30","1,426.90","1,448.30","1,414.66","","1.37%"
"2019- 07- 17","1,426.80","1,406.41","1,427.00","1,399.95","","1.46%"
"2019- 07- 16","1,406.33","1,414.69","1,418.43","1,401.18","","-0.55%"
"2019- 07- 15","1,414.08","1,415.90","1,419.75","1,407.76","","-0.12%"
"2019- 07- 12","1,415.74","1,403.85","1,416.88","1,403.06","","0.84%"
"2019- 07- 11","1,404.00","1,419.40","1,426.40","1,401.60","","-1.06%"
"2019- 07- 10","1,419.00","1,397.80","1,419.20","1,389.75","","1.51%"
"2019- 07- 09","1,397.90","1,395.30","1,399.90","1,386.21","","0.17%"
"2019- 07- 08","1,395.50","1,399.95","1,407.90","1,391.75","","-0.32%"
"2019- 07- 05","1,399.95","1,415.81","1,424.36","1,386.92","","-1.11%"
"2019- 07- 04","1,415.64","1,419.80","1,422.00","1,410.59","","-0.23%"
"2019- 07- 03","1,418.94","1,419.95","1,436.39","1,412.48","","0.04%"
"2019- 07- 02","1,418.44","1,383.40","1,419.72","1,383.40","","2.47%"
"2019- 07- 01","1,384.31","1,392.83","1,397.56","1,381.76","","-1.79%"
"2019- 06- 28","1,409.50","1,409.56","1,424.64","1,406.81","","-0.01%"
"2019- 06- 27","1,409.68","1,409.56","1,412.00","1,400.25","","0.07%"
"2019- 06- 26","1,408.75","1,423.91","1,424.06","1,402.38","","-1.02%"
"2019- 06- 25","1,423.25","1,419.17","1,439.03","1,412.30","","0.26%"
"2019- 06- 24","1,419.55","1,401.35","1,421.30","1,400.48","","1.47%"
"2019- 06- 21","1,399.05","1,388.22","1,411.18","1,382.40","","0.78%"
"2019- 06- 20","1,388.18","1,360.36","1,393.24","1,357.80","","2.05%"
"2019- 06- 19","1,360.27","1,346.56","1,362.50","1,341.15","","1.02%"
"2019- 06- 18","1,346.48","1,340.09","1,354.60","1,338.65","","0.52%"
"2019- 06- 17","1,339.54","1,341.91","1,343.38","1,332.70","","-0.15%"
"2019- 06- 14","1,341.58","1,341.55","1,358.29","1,337.83","","-0.06%"
"2019- 06- 13","1,342.35","1,334.00","1,343.43","1,332.27","","0.66%"
"2019- 06- 12","1,333.55","1,326.78","1,338.62","1,326.18","","0.50%"
"2019- 06- 11","1,326.91","1,328.26","1,330.06","1,319.60","","-0.09%"
"2019- 06- 10","1,328.13","1,335.96","1,337.84","1,324.90","","-0.94%"
"2019- 06- 07","1,340.70","1,335.60","1,348.48","1,330.08","","0.39%"
"2019- 06- 06","1,335.55","1,332.36","1,340.43","1,327.80","","0.40%"
"2019- 06- 05","1,330.18","1,325.50","1,344.26","1,324.60","","0.37%"
"2019- 06- 04","1,325.28","1,325.05","1,329.38","1,319.98","","0.01%"
"2019- 06- 03","1,325.17","1,307.55","1,328.30","1,306.70","","1.50%"
"2019- 05- 31","1,305.65","1,288.35","1,307.04","1,288.09","","1.30%"
"2019- 05- 30","1,288.85","1,279.71","1,289.22","1,274.79","","0.72%"
"2019- 05- 29","1,279.60","1,279.71","1,285.77","1,278.87","","0.01%"
"2019- 05- 28","1,279.49","1,285.59","1,286.86","1,276.07","","-0.44%"
"2019- 05- 27","1,285.20","1,285.80","1,287.72","1,283.80","","0.02%"
"2019- 05- 24","1,284.89","1,283.40","1,285.42","1,280.45","","0.11%"
"2019- 05- 23","1,283.45","1,273.80","1,287.63","1,272.58","","0.77%"
"2019- 05- 22","1,273.62","1,274.61","1,277.42","1,272.15","","-0.11%"
"2019- 05- 21","1,274.97","1,277.95","1,278.06","1,269.22","","-0.22%"
"2019- 05- 20","1,277.74","1,277.80","1,279.14","1,273.47","","0.01%"
"2019- 05- 17","1,277.55","1,286.50","1,289.29","1,274.91","","-0.71%"
"2019- 05- 16","1,286.65","1,296.75","1,298.92","1,283.95","","-0.77%"
"2019- 05- 15","1,296.66","1,297.17","1,301.02","1,292.70","","-0.03%"
"2019- 05- 14","1,297.03","1,300.11","1,303.51","1,293.33","","-0.22%"
"2019- 05- 13","1,299.90","1,286.56","1,301.35","1,281.60","","1.08%"
"2019- 05- 10","1,286.00","1,284.36","1,289.73","1,283.21","","0.14%"
"2019- 05- 09","1,284.14","1,280.49","1,288.52","1,279.41","","0.25%"
"2019- 05- 08","1,280.93","1,284.16","1,291.79","1,279.35","","-0.33%"
"2019- 05- 07","1,285.15","1,281.55","1,286.74","1,278.50","","0.38%"
"2019- 05- 06","1,280.33","1,281.06","1,285.76","1,276.60","","0.09%"
"2019- 05- 03","1,279.19","1,270.61","1,282.67","1,268.81","","0.68%"
"2019- 05- 02","1,270.54","1,276.81","1,278.18","1,266.10","","-0.48%"
"2019- 05- 01","1,276.61","1,283.46","1,287.21","1,272.99","","-0.54%"
"2019- 04- 30","1,283.60","1,279.98","1,286.39","1,279.54","","0.30%"
"2019- 04- 29","1,279.80","1,286.40","1,286.81","1,277.78","","-0.50%"
"2019- 04- 26","1,286.25","1,277.42","1,288.99","1,276.05","","0.70%"
"2019- 04- 25","1,277.35","1,275.60","1,282.78","1,273.50","","0.16%"
"2019- 04- 24","1,275.36","1,272.31","1,278.74","1,268.55","","0.23%"
"2019- 04- 23","1,272.40","1,275.26","1,276.66","1,266.15","","-0.20%"
"2019- 04- 22","1,274.92","1,275.83","1,279.96","1,273.45","","-0.04%"
"2019- 04- 18","1,275.39","1,273.38","1,277.95","1,271.02","","0.10%"
"2019- 04- 17","1,274.14","1,276.86","1,280.06","1,272.93","","-0.19%"
"2019- 04- 16","1,276.57","1,287.91","1,289.00","1,273.10","","-0.88%"
"2019- 04- 15","1,287.88","1,290.45","1,292.01","1,282.21","","-0.20%"
"2019- 04- 12","1,290.40","1,292.30","1,296.05","1,290.11","","-0.17%"
"2019- 04- 11","1,292.60","1,307.95","1,309.36","1,289.45","","-1.18%"
"2019- 04- 10","1,308.05","1,303.96","1,310.75","1,300.89","","0.30%"
"2019- 04- 09","1,304.13","1,297.24","1,306.34","1,296.55","","0.52%"
"2019- 04- 08","1,297.41","1,291.65","1,303.86","1,291.35","","0.44%"
"2019- 04- 05","1,291.70","1,292.46","1,293.77","1,284.46","","-0.05%"
"2019- 04- 04","1,292.38","1,289.95","1,294.36","1,280.84","","0.19%"
"2019- 04- 03","1,289.90","1,292.21","1,294.67","1,288.20","","-0.25%"
"2019- 04- 02","1,293.15","1,287.55","1,293.15","1,285.16","","0.43%"
"2019- 04- 01","1,287.66","1,291.33","1,297.04","1,286.50","","-0.35%"
"2019- 03- 29","1,292.15","1,290.14","1,299.82","1,286.60","","0.12%"
"2019- 03- 28","1,290.55","1,309.85","1,312.63","1,288.70","","-1.47%"
"2019- 03- 27","1,309.87","1,315.81","1,319.57","1,308.07","","-0.43%"
"2019- 03- 26","1,315.51","1,321.51","1,323.24","1,312.51","","-0.48%"
"2019- 03- 25","1,321.90","1,313.05","1,324.43","1,310.80","","0.65%"
"2019- 03- 22","1,313.38","1,309.14","1,315.08","1,306.81","","0.30%"
"2019- 03- 21","1,309.45","1,312.64","1,320.47","1,303.25","","-0.23%"
"2019- 03- 20","1,312.48","1,305.61","1,316.83","1,298.50","","0.45%"
"2019- 03- 19","1,306.55","1,303.45","1,311.07","1,302.45","","0.22%"
"2019- 03- 18","1,303.70","1,301.64","1,306.78","1,298.12","","0.18%"
"2019- 03- 15","1,301.38","1,295.74","1,306.58","1,293.66","","0.39%"
"2019- 03- 14","1,296.28","1,309.61","1,310.46","1,292.75","","-0.99%"
"2019- 03- 13","1,309.28","1,302.01","1,311.33","1,300.56","","0.56%"
"2019- 03- 12","1,302.01","1,293.71","1,302.19","1,292.06","","0.60%"
"2019- 03- 11","1,294.25","1,298.70","1,299.27","1,290.15","","-0.32%"
"2019- 03- 08","1,298.39","1,285.91","1,300.99","1,285.29","","0.98%"
"2019- 03- 07","1,285.74","1,286.71","1,289.06","1,281.16","","-0.08%"
"2019- 03- 06","1,286.76","1,287.62","1,291.07","1,283.45","","-0.05%"
"2019- 03- 05","1,287.43","1,286.67","1,289.75","1,280.95","","0.06%"
"2019- 03- 04","1,286.66","1,293.62","1,297.11","1,282.75","","-0.53%"
"2019- 03- 01","1,293.56","1,312.81","1,315.33","1,290.16","","-1.48%"
"2019- 02- 28","1,313.05","1,320.18","1,327.42","1,312.54","","-0.52%"
"2019- 02- 27","1,319.88","1,328.91","1,329.63","1,316.51","","-0.68%"
"2019- 02- 26","1,328.96","1,327.44","1,330.59","1,323.61","","0.14%"
"2019- 02- 25","1,327.12","1,328.57","1,332.59","1,325.03","","-0.05%"
"2019- 02- 22","1,327.80","1,323.52","1,333.17","1,321.16","","0.33%"
"2019- 02- 21","1,323.49","1,338.89","1,341.88","1,322.24","","-1.12%"
"2019- 02- 20","1,338.49","1,341.25","1,346.81","1,336.63","","-0.20%"
"2019- 02- 19","1,341.16","1,325.90","1,341.87","1,322.33","","1.07%"
"2019- 02- 18","1,326.90","1,321.95","1,328.39","1,321.11","","0.42%"
"2019- 02- 15","1,321.41","1,312.98","1,322.98","1,311.16","","0.68%"
"2019- 02- 14","1,312.55","1,306.16","1,314.43","1,302.63","","0.49%"
"2019- 02- 13","1,306.19","1,310.88","1,318.19","1,304.50","","-0.36%"
"2019- 02- 12","1,310.89","1,308.55","1,315.12","1,306.64","","0.20%"
"2019- 02- 11","1,308.33","1,314.22","1,314.88","1,303.58","","-0.44%"
"2019- 02- 08","1,314.07","1,310.14","1,315.72","1,307.23","","0.30%"
"2019- 02- 07","1,310.09","1,305.87","1,311.99","1,302.17","","0.30%"
"2019- 02- 06","1,306.22","1,315.03","1,315.88","1,305.38","","-0.67%"
"2019- 02- 05","1,315.01","1,311.75","1,316.86","1,310.30","","0.25%"
"2019- 02- 04","1,311.75","1,317.55","1,318.80","1,308.26","","-0.47%"
"2019- 02- 01","1,318.00","1,320.95","1,323.58","1,315.66","","-0.22%"
"2019- 01- 31","1,320.94","1,320.18","1,326.68","1,317.55","","0.08%"
"2019- 01- 30","1,319.91","1,312.27","1,323.74","1,308.81","","0.61%"
"2019- 01- 29","1,311.93","1,303.53","1,312.05","1,302.12","","0.64%"
"2019- 01- 28","1,303.53","1,303.49","1,304.49","1,297.26","","0.02%"
"2019- 01- 25","1,303.22","1,280.94","1,303.69","1,279.39","","1.74%"
"2019- 01- 24","1,280.94","1,282.74","1,285.15","1,276.97","","-0.11%"
"2019- 01- 23","1,282.39","1,285.34","1,286.92","1,278.38","","-0.21%"
"2019- 01- 22","1,285.04","1,279.73","1,285.84","1,277.25","","0.37%"
"2019- 01- 21","1,280.28","1,281.75","1,284.29","1,277.06","","-0.09%"
"2019- 01- 18","1,281.49","1,292.18","1,292.86","1,280.64","","-0.81%"
"2019- 01- 17","1,291.90","1,293.99","1,295.84","1,288.96","","-0.13%"
"2019- 01- 16","1,293.52","1,289.13","1,295.02","1,287.59","","0.33%"
"2019- 01- 15","1,289.31","1,291.76","1,294.70","1,286.37","","-0.19%"
"2019- 01- 14","1,291.73","1,287.16","1,295.90","1,287.16","","0.29%"
"2019- 01- 11","1,288.00","1,286.72","1,295.65","1,286.25","","0.13%"
"2019- 01- 10","1,286.38","1,293.11","1,297.14","1,285.81","","-0.52%"
"2019- 01- 09","1,293.13","1,285.36","1,293.95","1,279.63","","0.61%"
"2019- 01- 08","1,285.35","1,289.13","1,290.69","1,279.20","","-0.26%"
"2019- 01- 07","1,288.67","1,285.78","1,295.14","1,282.29","","0.29%"
"2019- 01- 04","1,284.92","1,294.06","1,298.51","1,276.49","","-0.70%"
"2019- 01- 03","1,293.99","1,285.12","1,295.27","1,284.16","","0.72%"
"2019- 01- 02","1,284.77","1,281.62","1,288.69","1,278.33","","0.17%"
"2019- 01- 01","1,282.62","1,283.13","1,283.24","1,282.62","","-0.02%"
"2018- 12- 31","1,282.82","1,280.08","1,284.18","1,277.09","","0.16%"
"2018- 12- 28","1,280.75","1,275.22","1,282.17","1,273.98","","0.43%"
"2018- 12- 27","1,275.22","1,266.89","1,279.04","1,266.09","","0.65%"
"2018- 12- 26","1,266.98","1,270.33","1,279.14","1,264.34","","-0.17%"
"2018- 12- 24","1,269.13","1,259.09","1,270.13","1,258.34","","1.04%"
"2018- 12- 21","1,256.01","1,260.10","1,262.84","1,253.37","","-0.33%"
"2018- 12- 20","1,260.14","1,243.70","1,266.79","1,242.89","","1.35%"
"2018- 12- 19","1,243.39","1,249.67","1,258.41","1,241.54","","-0.48%"
"2018- 12- 18","1,249.38","1,246.01","1,250.36","1,244.44","","0.28%"
"2018- 12- 17","1,245.91","1,237.25","1,248.18","1,235.47","","0.62%"
"2018- 12- 14","1,238.21","1,242.41","1,243.11","1,232.48","","-0.34%"
"2018- 12- 13","1,242.46","1,246.02","1,247.13","1,240.23","","-0.27%"
"2018- 12- 12","1,245.80","1,243.25","1,247.56","1,241.95","","0.23%"
"2018- 12- 11","1,242.94","1,244.53","1,249.62","1,240.55","","-0.13%"
"2018- 12- 10","1,244.59","1,250.43","1,250.62","1,241.21","","-0.28%"
"2018- 12- 07","1,248.10","1,238.32","1,250.42","1,237.49","","0.82%"
"2018- 12- 06","1,237.99","1,237.87","1,244.70","1,234.64","","0.03%"
"2018- 12- 05","1,237.56","1,238.54","1,239.35","1,232.96","","-0.08%"
"2018- 12- 04","1,238.55","1,231.35","1,242.24","1,230.41","","0.61%"
"2018- 12- 03","1,231.08","1,223.12","1,234.94","1,221.09","","0.75%"
"2018- 11- 30","1,221.97","1,223.97","1,225.65","1,216.24","","-0.17%"
"2018- 11- 29","1,223.99","1,221.43","1,229.35","1,220.49","","0.24%"
"2018- 11- 28","1,221.11","1,214.64","1,226.32","1,210.73","","0.53%"
"2018- 11- 27","1,214.69","1,222.65","1,225.60","1,211.74","","-0.63%"
"2018- 11- 26","1,222.37","1,224.00","1,228.13","1,221.14","","-0.07%"
"2018- 11- 23","1,223.19","1,227.33","1,229.27","1,220.53","","-0.35%"
"2018- 11- 22","1,227.45","1,226.69","1,229.80","1,225.30","","0.12%"
"2018- 11- 21","1,226.02","1,221.55","1,230.15","1,219.23","","0.37%"
"2018- 11- 20","1,221.55","1,224.37","1,229.17","1,219.67","","-0.20%"
"2018- 11- 19","1,224.05","1,221.76","1,225.26","1,217.52","","0.21%"
"2018- 11- 16","1,221.47","1,213.02","1,225.37","1,212.48","","0.70%"
"2018- 11- 15","1,213.00","1,210.87","1,216.36","1,207.56","","0.17%"
"2018- 11- 14","1,210.91","1,202.26","1,216.33","1,197.12","","0.71%"
"2018- 11- 13","1,202.35","1,200.96","1,205.57","1,196.29","","0.14%"
"2018- 11- 12","1,200.65","1,209.46","1,211.45","1,200.18","","-0.74%"
"2018- 11- 09","1,209.60","1,223.88","1,223.97","1,206.52","","-1.14%"
"2018- 11- 08","1,223.54","1,225.99","1,227.05","1,219.63","","-0.21%"
"2018- 11- 07","1,226.11","1,227.24","1,236.23","1,223.31","","-0.06%"
"2018- 11- 06","1,226.80","1,231.66","1,236.31","1,223.41","","-0.37%"
"2018- 11- 05","1,231.30","1,233.36","1,235.46","1,226.88","","-0.13%"
"2018- 11- 02","1,232.89","1,234.04","1,236.79","1,229.85","","-0.03%"
"2018- 11- 01","1,233.24","1,215.20","1,237.83","1,214.84","","1.54%"
"2018- 10- 31","1,214.54","1,223.00","1,223.70","1,211.92","","-0.73%"
"2018- 10- 30","1,223.44","1,230.17","1,231.45","1,220.22","","-0.51%"
"2018- 10- 29","1,229.74","1,234.16","1,235.79","1,224.45","","-0.31%"
"2018- 10- 26","1,233.59","1,232.24","1,243.73","1,229.80","","0.11%"
"2018- 10- 25","1,232.23","1,234.59","1,239.85","1,228.08","","-0.16%"
"2018- 10- 24","1,234.22","1,231.06","1,234.27","1,225.74","","0.30%"
"2018- 10- 23","1,230.49","1,222.32","1,240.00","1,221.72","","0.68%"
"2018- 10- 22","1,222.17","1,228.61","1,230.18","1,220.30","","-0.34%"
"2018- 10- 19","1,226.32","1,225.66","1,231.07","1,223.03","","0.05%"
"2018- 10- 18","1,225.75","1,222.35","1,230.85","1,218.78","","0.25%"
"2018- 10- 17","1,222.68","1,224.08","1,229.90","1,220.32","","-0.14%"
"2018- 10- 16","1,224.43","1,227.12","1,232.77","1,223.35","","-0.20%"
"2018- 10- 15","1,226.93","1,217.45","1,233.65","1,217.40","","0.74%"
"2018- 10- 12","1,217.93","1,224.17","1,224.45","1,215.61","","-0.52%"
"2018- 10- 11","1,224.33","1,195.01","1,226.87","1,191.30","","2.47%"
"2018- 10- 10","1,194.78","1,189.59","1,195.19","1,185.22","","0.43%"
"2018- 10- 09","1,189.62","1,189.01","1,192.23","1,183.49","","0.14%"
"2018- 10- 08","1,188.01","1,203.14","1,204.49","1,183.58","","-1.23%"
"2018- 10- 05","1,202.86","1,199.41","1,206.18","1,197.00","","0.27%"
"2018- 10- 04","1,199.66","1,197.35","1,207.11","1,195.76","","0.19%"
"2018- 10- 03","1,197.37","1,203.39","1,208.77","1,196.71","","-0.48%"
"2018- 10- 02","1,203.10","1,189.20","1,208.65","1,188.57","","1.23%"
"2018- 10- 01","1,188.47","1,192.55","1,192.95","1,184.95","","-0.30%"
"2018- 09- 28","1,192.09","1,183.21","1,194.00","1,180.74","","0.79%"
"2018- 09- 27","1,182.80","1,194.80","1,198.94","1,181.98","","-0.98%"
"2018- 09- 26","1,194.46","1,201.23","1,202.84","1,190.53","","-0.57%"
"2018- 09- 25","1,201.31","1,198.84","1,203.71","1,197.21","","0.20%"
"2018- 09- 24","1,198.86","1,198.56","1,204.48","1,194.23","","-0.06%"
"2018- 09- 21","1,199.55","1,207.52","1,211.47","1,191.97","","-0.66%"
"2018- 09- 20","1,207.58","1,204.16","1,209.14","1,201.47","","0.30%"
"2018- 09- 19","1,203.99","1,197.84","1,206.53","1,197.81","","0.47%"
"2018- 09- 18","1,198.35","1,202.14","1,204.28","1,196.21","","-0.21%"
"2018- 09- 17","1,200.93","1,193.18","1,205.20","1,192.97","","0.60%"
"2018- 09- 14","1,193.71","1,201.76","1,208.98","1,193.13","","-0.64%"
"2018- 09- 13","1,201.44","1,207.30","1,213.39","1,200.37","","-0.39%"
"2018- 09- 12","1,206.19","1,198.93","1,209.22","1,192.90","","0.66%"
"2018- 09- 11","1,198.29","1,195.73","1,200.12","1,187.95","","0.20%"
"2018- 09- 10","1,195.88","1,195.12","1,198.92","1,191.52","","0.00%"
"2018- 09- 07","1,195.86","1,200.03","1,204.03","1,193.28","","-0.36%"
"2018- 09- 06","1,200.14","1,197.19","1,207.36","1,195.59","","0.28%"
"2018- 09- 05","1,196.75","1,191.18","1,198.82","1,191.10","","0.45%"
"2018- 09- 04","1,191.35","1,201.29","1,202.31","1,189.55","","-0.82%"
"2018- 09- 03","1,201.15","1,200.59","1,204.59","1,196.11","","0.01%"
"2018- 08- 31","1,201.09","1,200.34","1,209.17","1,198.43","","0.10%"
"2018- 08- 30","1,199.88","1,206.32","1,208.18","1,196.32","","-0.56%"
"2018- 08- 29","1,206.66","1,201.28","1,207.73","1,200.90","","0.45%"
"2018- 08- 28","1,201.26","1,211.45","1,214.68","1,199.41","","-0.83%"
"2018- 08- 27","1,211.35","1,206.92","1,212.75","1,202.84","","0.45%"
"2018- 08- 24","1,205.97","1,185.32","1,208.87","1,183.32","","1.74%"
"2018- 08- 23","1,185.31","1,195.83","1,197.00","1,183.67","","-0.85%"
"2018- 08- 22","1,195.51","1,196.68","1,201.91","1,192.45","","-0.05%"
"2018- 08- 21","1,196.12","1,190.59","1,197.38","1,187.50","","0.47%"
"2018- 08- 20","1,190.53","1,183.71","1,191.21","1,182.63","","0.49%"
"2018- 08- 17","1,184.77","1,173.72","1,185.42","1,172.03","","0.90%"
"2018- 08- 16","1,174.16","1,175.73","1,182.59","1,160.56","","-0.06%"
"2018- 08- 15","1,174.88","1,194.50","1,195.22","1,173.33","","-1.60%"
"2018- 08- 14","1,194.03","1,194.17","1,199.04","1,192.14","","0.03%"
"2018- 08- 13","1,193.64","1,211.26","1,214.23","1,191.75","","-1.46%"
"2018- 08- 10","1,211.30","1,212.56","1,217.48","1,205.85","","-0.09%"
"2018- 08- 09","1,212.35","1,213.89","1,217.65","1,210.72","","-0.10%"
"2018- 08- 08","1,213.61","1,210.70","1,216.26","1,206.29","","0.21%"
"2018- 08- 07","1,211.02","1,207.67","1,216.54","1,207.67","","0.34%"
"2018- 08- 06","1,206.94","1,214.10","1,218.69","1,206.93","","-0.53%"
"2018- 08- 03","1,213.43","1,208.01","1,220.41","1,204.40","","0.45%"
"2018- 08- 02","1,207.96","1,215.25","1,221.42","1,207.20","","-0.67%"
"2018- 08- 01","1,216.05","1,224.00","1,225.36","1,215.76","","-0.64%"
"2018- 07- 31","1,223.83","1,221.73","1,228.74","1,214.82","","0.17%"
"2018- 07- 30","1,221.80","1,223.05","1,225.59","1,219.05","","-0.13%"
"2018- 07- 27","1,223.38","1,222.88","1,227.64","1,217.34","","0.06%"
"2018- 07- 26","1,222.67","1,231.31","1,235.57","1,222.17","","-0.73%"
"2018- 07- 25","1,231.61","1,224.31","1,234.64","1,223.10","","0.58%"
"2018- 07- 24","1,224.55","1,225.06","1,229.83","1,218.25","","0.00%"
"2018- 07- 23","1,224.54","1,231.28","1,235.49","1,222.08","","-0.59%"
"2018- 07- 20","1,231.76","1,223.49","1,232.68","1,215.84","","0.73%"
"2018- 07- 19","1,222.80","1,227.42","1,229.27","1,211.48","","-0.36%"
"2018- 07- 18","1,227.18","1,227.73","1,229.92","1,221.56","","-0.03%"
"2018- 07- 17","1,227.51","1,240.83","1,245.35","1,225.97","","-1.07%"
"2018- 07- 16","1,240.82","1,241.76","1,246.29","1,238.49","","-0.06%"
"2018- 07- 13","1,241.52","1,247.51","1,248.54","1,237.10","","-0.45%"
"2018- 07- 12","1,247.14","1,242.06","1,248.94","1,241.38","","0.40%"
"2018- 07- 11","1,242.16","1,255.81","1,257.27","1,241.29","","-1.07%"
"2018- 07- 10","1,255.65","1,257.69","1,260.70","1,247.23","","-0.17%"
"2018- 07- 09","1,257.76","1,255.12","1,266.26","1,255.12","","0.22%"
"2018- 07- 06","1,254.99","1,257.97","1,259.53","1,252.93","","-0.22%"
"2018- 07- 05","1,257.76","1,256.90","1,260.17","1,251.08","","0.06%"
"2018- 07- 04","1,256.95","1,252.42","1,261.85","1,252.16","","0.32%"
"2018- 07- 03","1,252.93","1,242.21","1,257.41","1,237.81","","0.88%"
"2018- 07- 02","1,241.97","1,253.50","1,254.61","1,239.59","","-0.88%"
"2018- 06- 29","1,253.00","1,247.74","1,256.38","1,246.51","","0.38%"
"2018- 06- 28","1,248.28","1,251.91","1,254.65","1,245.71","","-0.30%"
"2018- 06- 27","1,252.02","1,258.21","1,260.52","1,250.70","","-0.55%"
"2018- 06- 26","1,258.99","1,265.72","1,268.03","1,254.51","","-0.55%"
"2018- 06- 25","1,266.00","1,272.66","1,273.54","1,264.80","","-0.26%"
"2018- 06- 22","1,269.28","1,267.70","1,271.79","1,266.90","","0.16%"
"2018- 06- 21","1,267.20","1,268.58","1,270.49","1,261.22","","-0.07%"
"2018- 06- 20","1,268.10","1,274.75","1,276.64","1,267.80","","-0.52%"
"2018- 06- 19","1,274.76","1,278.41","1,284.46","1,270.39","","-0.28%"
