날짜,종가_gold,시가_gold,고가_gold,저가_gold,변동 %_gold,종가_PH_gold,시가_PH_gold,고가_PH_gold,저가_PH_gold,변동 %_PH_gold,종가,시가,고가,저가,거래량,변동 %,종가_dollar_c,시가_dollar_c,고가_dollar_c,저가_dollar_c,변동 %_dollar_c,종가_nasdaq_c,시가_nasdaq_c,고가_nasdaq_c,저가_nasdaq_c,거래량_nasdaq_c,변동 %_nasdaq_c,종가_silver_c,시가_silver_c,고가_silver_c,저가_silver_c,거래량_silver_c,변동 %_silver_c,종가_dj,시가_dj,고가_dj,저가_dj,거래량_dj,변동 %_dj,종가_dax,시가_dax,고가_dax,저가_dax,거래량_dax,변동 %_dax,종가_eu50,시가_eu50,고가_eu50,저가_eu50,거래량_eu50,변동 %_eu50,종가_sp,시가_sp,고가_sp,저가_sp,변동 %_sp,종가_WTI,시가_WTI,고가_WTI,저가_WTI,거래량_WTI,변동 %_WTI,종가_cow,시가_cow,고가_cow,저가_cow,거래량_cow,변동 %_cow,종가_cu,시가_cu,고가_cu,저가_cu,거래량_cu,변동 %_cu
2018-11-26,1222.37,1224.0,1228.13,1221.14,-0.07,64.73,65.54,66.42,64.6,-0.83,31.68,31.79,32.32,31.52,4.29,0.03,97.07,96.93,97.1,96.66,0.15,7081.85,7026.5,7083.93,7003.12,513.76,2.06,14.205,14.29,14.415,14.18,82.24,-0.57,24640.24,24364.13,24673.29,24364.13,306.28,1.46,11354.72,11315.9,11390.93,11301.82,92.2,1.45,3172.71,3151.22,3184.66,3151.22,46.68,1.13,2673.45,2649.97,2674.35,2649.97,1.55,53.66,54.86,55.21,53.47,609.76,-1.65,145.03,144.75,145.65,144.45,5.07,0.45,2.832,2.8415,2.851,2.83,0.32,-0.28
2018-11-27,1214.69,1222.65,1225.6,1211.74,-0.63,63.55,64.71,64.76,62.97,-1.82,31.18,31.64,31.81,30.88,5.09,-1.58,97.37,97.03,97.5,96.97,0.31,7082.7,7041.23,7105.14,7014.36,520.41,0.01,14.084,14.205,14.265,14.05,84.45,-0.85,24748.73,24557.02,24750.73,24416.03,308.25,0.44,11309.11,11380.79,11400.05,11264.65,77.79,-0.4,3166.42,3173.14,3186.84,3151.89,38.19,-0.2,2682.17,2663.75,2682.53,2655.89,0.33,54.01,53.73,54.3,52.86,606.72,0.65,147.3,145.12,147.57,144.72,7.48,1.57,2.814,2.8235,2.836,2.8125,0.27,-0.64
2018-11-28,1221.11,1214.64,1226.32,1210.73,0.53,65.53,63.4,65.86,63.1,3.12,31.89,31.23,31.92,30.83,4.74,2.28,96.79,97.37,97.54,96.69,-0.6,7291.59,7135.08,7292.71,7090.98,600.77,2.95,14.325,14.105,14.36,14.07,84.4,1.71,25366.43,24832.84,25368.93,24832.84,362.16,2.5,11298.88,11355.8,11358.8,11279.46,75.21,-0.09,3168.29,3170.96,3184.68,3165.83,37.76,0.06,2743.79,2691.45,2744.0,2684.38,2.3,52.64,53.94,54.21,51.8,749.01,-2.54,147.57,147.5,148.18,147.03,5.93,0.18,2.793,2.8125,2.8125,2.7825,0.1,-0.75
2018-11-29,1223.99,1221.43,1229.35,1220.49,0.24,64.8,65.9,66.11,64.79,-1.11,31.55,32.11,32.15,31.55,3.67,-1.07,96.78,96.84,97.0,96.63,-0.01,7273.08,7267.37,7319.96,7217.69,486.98,-0.25,14.402,14.42,14.47,14.34,78.09,0.54,25338.84,25343.65,25479.04,25202.79,305.11,-0.11,11298.23,11377.21,11403.72,11275.7,95.25,-0.01,3174.16,3176.31,3197.9,3169.85,37.93,0.19,2737.76,2736.97,2753.75,2722.94,-0.22,52.72,52.59,52.99,52.08,621.0,0.15,147.97,147.65,148.68,147.65,5.6,0.27,2.775,2.791,2.795,2.7635,0.05,-0.64
2018-11-30,1221.97,1223.97,1225.65,1216.24,-0.17,64.46,64.38,64.79,63.49,-0.52,31.55,31.41,31.59,30.99,7.68,0.0,97.27,96.76,97.31,96.71,0.51,7330.54,7279.3,7332.79,7255.68,862.98,0.79,14.217,14.375,14.41,14.115,78.67,-1.28,25538.46,25307.14,25549.71,25250.97,482.25,0.79,11257.24,11311.66,11315.3,11208.6,112.39,-0.36,3173.13,3178.06,3182.16,3159.08,43.62,-0.03,2760.17,2737.76,2760.88,2732.76,0.82,52.41,52.66,52.78,51.23,750.24,-0.59,147.57,147.78,148.25,147.2,3.53,-0.27,2.776,2.787,2.787,2.77,0.05,0.04
2018-12-03,1231.08,1223.12,1234.94,1221.09,0.75,65.84,65.36,66.24,64.89,2.14,32.41,32.0,32.51,31.79,4.45,2.73,97.04,97.13,97.16,96.71,-0.24,7441.51,7486.13,7486.51,7392.22,695.88,1.51,14.499,14.345,14.645,14.345,96.84,1.98,25826.43,25779.57,25980.21,25670.51,388.48,1.13,11465.46,11534.75,11566.97,11457.61,104.38,1.85,3214.99,3187.33,3244.98,3187.33,43.2,1.32,2790.37,2790.5,2800.18,2773.38,1.09,53.1,52.47,54.05,52.29,708.31,1.32,145.38,146.93,147.25,145.3,5.78,-1.48,2.7785,2.801,2.8015,2.76,0.19,0.09
2018-12-04,1238.55,1231.35,1242.24,1230.41,0.61,66.16,66.47,67.21,65.95,0.49,32.97,32.63,33.29,32.51,6.37,1.73,96.97,96.94,97.13,96.38,-0.07,7158.43,7407.95,7421.11,7150.11,695.88,-3.8,14.64,14.53,14.745,14.505,76.61,0.97,25027.07,25752.56,25773.12,25008.11,418.9,-3.1,11335.32,11429.82,11442.19,11330.44,86.4,-1.14,3189.25,3208.44,3210.51,3189.0,36.13,-0.8,2700.06,2782.43,2785.93,2697.18,-3.24,53.9,53.35,54.6,53.27,706.55,1.51,146.2,145.3,146.95,144.93,4.48,0.56,2.8025,2.7725,2.823,2.762,0.15,0.86
2018-12-05,1237.56,1238.54,1239.35,1232.96,-0.08,66.35,66.17,66.82,65.51,0.29,31.87,32.74,32.99,31.63,9.17,-3.34,97.07,97.01,97.2,96.83,0.1,7188.26,7017.05,7189.52,6984.34,727.61,0.42,14.582,14.56,14.615,14.49,32.86,-0.4,24947.67,24737.42,24951.01,24242.22,471.69,-0.32,11200.24,11204.32,11266.28,11177.15,75.66,-1.19,3150.27,3181.68,3181.68,3146.11,34.6,-1.22,2695.95,2663.51,2696.15,2621.53,-0.15,54.41,53.96,54.68,53.08,623.55,0.95,146.2,146.22,146.7,145.8,3.28,0.0,2.816,2.815,2.817,2.811,0.18,0.48
2018-12-06,1237.99,1237.87,1244.7,1234.64,0.03,66.35,66.17,66.82,65.51,0.29,31.87,32.74,32.99,31.63,9.17,-3.34,96.81,97.01,97.2,96.55,-0.27,7188.26,7017.05,7189.52,6984.34,727.61,0.42,14.509,14.565,14.57,14.415,64.48,-0.5,24947.67,24737.42,24951.01,24242.22,471.69,-0.32,10810.98,11053.58,11063.44,10762.41,136.09,-3.48,3045.94,3139.85,3139.85,3033.95,58.19,-3.31,2695.95,2663.51,2696.15,2621.53,-0.15,54.41,53.96,54.68,53.08,623.55,0.95,146.2,146.22,146.7,145.8,3.28,0.0,2.816,2.815,2.817,2.811,0.18,0.48
2018-12-07,1248.1,1238.32,1250.42,1237.49,0.82,67.94,66.99,68.45,66.64,2.4,32.58,32.14,32.9,31.77,6.96,2.23,96.51,96.8,96.92,96.51,-0.31,6969.25,7163.49,7205.37,6945.27,635.82,-3.05,14.696,14.52,14.735,14.51,65.07,1.29,24388.95,24918.82,25095.62,24284.78,398.23,-2.24,10788.09,10876.34,10927.37,10788.09,103.49,-0.21,3058.53,3057.99,3097.92,3057.99,41.13,0.41,2633.08,2691.26,2708.54,2623.14,-2.33,55.59,54.48,55.87,54.24,276.91,2.17,147.43,146.2,147.68,145.68,3.09,0.84,2.838,2.816,2.848,2.803,0.18,0.78
2018-12-10,1244.59,1250.43,1250.62,1241.21,-0.28,67.4,67.73,68.8,66.95,-0.79,32.71,32.6,33.65,32.52,8.01,0.4,97.22,96.72,97.24,96.36,0.74,7020.52,6959.63,7047.62,6878.98,587.31,0.74,14.605,14.7,14.72,14.565,53.62,-0.62,24423.26,24360.95,24500.81,23881.37,389.69,0.14,10622.07,10726.17,10757.73,10585.77,123.24,-1.54,3016.99,3054.67,3054.67,3007.53,44.43,-1.36,2637.72,2630.86,2647.51,2583.23,0.18,56.33,56.17,56.39,56.11,153.73,1.33,147.35,147.43,147.97,147.05,3.39,-0.05,2.8775,2.817,2.877,2.8095,0.18,1.39
2018-12-11,1242.94,1244.53,1249.62,1240.55,-0.13,67.09,67.89,68.28,66.8,-0.46,32.53,32.95,33.11,32.4,5.32,-0.55,97.39,97.18,97.55,96.87,0.17,7031.83,7121.65,7129.83,6983.01,535.38,0.16,14.628,14.645,14.82,14.605,75.44,0.16,24370.24,24719.91,24791.26,24221.06,342.96,-0.22,10780.51,10711.4,10884.62,10684.62,104.96,1.49,3055.32,3028.93,3083.5,3028.93,43.65,1.27,2636.78,2664.44,2674.35,2621.3,-0.04,56.27,56.33,56.73,56.12,153.73,-0.11,147.38,147.2,147.5,146.68,1.35,0.02,2.92,2.875,2.9235,2.875,0.36,1.48
2018-12-12,1245.8,1243.25,1247.56,1241.95,0.23,68.64,67.4,68.95,67.33,2.31,33.25,32.68,33.41,32.63,4.67,2.21,97.04,97.38,97.49,96.89,-0.36,7098.31,7127.0,7197.29,7096.56,600.53,0.95,14.851,14.71,14.895,14.63,65.8,1.52,24527.27,24509.09,24828.29,24509.09,344.33,0.64,10929.43,10832.04,10971.12,10815.51,106.42,1.38,3107.97,3059.25,3119.2,3059.25,48.95,1.72,2651.07,2658.23,2685.44,2650.26,0.54,56.09,55.78,56.33,55.29,153.73,-0.32,148.1,147.38,148.45,147.25,3.1,0.49,2.8975,2.91,2.914,2.891,0.64,-0.77
2018-12-13,1242.46,1246.02,1247.13,1240.23,-0.27,68.75,68.59,69.03,68.23,0.16,33.21,33.31,33.41,32.85,5.36,-0.12,97.06,97.04,97.29,96.88,0.02,7070.33,7135.28,7154.64,7034.82,525.89,-0.39,14.855,14.845,14.9,14.765,50.19,0.03,24597.38,24575.86,24740.96,24473.29,299.97,0.29,10924.7,10978.68,10988.77,10887.26,90.72,-0.04,3112.17,3110.57,3128.1,3100.11,46.73,0.14,2650.54,2658.7,2670.19,2637.27,-0.02,56.92,55.94,57.55,55.48,37.68,1.48,149.0,148.2,149.6,147.97,3.13,0.61,2.949,2.9015,2.952,2.899,0.68,1.78
2018-12-14,1238.21,1242.41,1243.11,1232.48,-0.34,67.59,68.05,68.35,67.33,-1.69,32.5,32.75,32.92,32.4,5.09,-2.14,97.44,97.09,97.71,97.08,0.39,6910.66,6986.37,7027.17,6898.99,564.08,-2.26,14.637,14.795,14.795,14.56,66.41,-1.47,24100.51,24408.04,24431.14,24033.79,416.94,-2.02,10865.77,10809.58,10903.39,10733.75,83.94,-0.54,3092.6,3102.09,3103.17,3063.23,35.33,-0.63,2599.95,2629.68,2635.07,2593.84,-1.91,56.96,57.24,57.61,56.64,546.2,0.07,149.07,148.82,149.72,148.8,3.02,0.05,2.947,2.9485,2.9755,2.941,0.71,-0.07
